hypothesis_id,origin_id,direction,pivot_side,pivot_index,pivot_time_utc,pivot_confirm_index,pivot_confirm_time_utc,pivot_price,break_index,break_time_utc,hold_index,hold_time_utc,retest_index,retest_time_utc,decision_time_utc,passage_lag,entry_reference_available,entry_reference_index,entry_reference_time_utc,entry_reference_price,atr14_mt5_retest,complex_extreme,initial_stop,initial_risk_pips,geometry_valid,cost_r_0_5,cost_r_1_5,cost_r_2_25,cost_r_3_0,calendar_year
HYP-SCC-EURUSD-M5-001,HIGH:239:2019-01-03T00:15:00,LONG,HIGH,239,2019-01-03 00:00:00,241,2019-01-03 00:10:00,1.13368,242,2019-01-03 00:15:00,243,2019-01-03 00:20:00,244,2019-01-03 00:25:00,2019-01-03 00:25:00,1,True,245,2019-01-03 00:30:00,1.13412,0.000957142857143,1.13345,1.13321071429,9.09285714286,True,0.0549882168107,0.164964650432,0.247446975648,0.329929300864,2019
HYP-SCC-EURUSD-M5-001,LOW:4277:2019-01-23T01:05:00,SHORT,LOW,4277,2019-01-23 00:50:00,4279,2019-01-23 01:00:00,1.13616,4280,2019-01-23 01:05:00,4281,2019-01-23 01:10:00,4282,2019-01-23 01:15:00,2019-01-23 01:15:00,1,True,4283,2019-01-23 01:20:00,1.13614,0.000167857142857,1.13629,1.13633196429,1.91964285714,True,0.260465116279,0.781395348837,1.17209302325,1.56279069767,2019
HYP-SCC-EURUSD-M5-001,HIGH:5409:2019-01-29T00:00:00,LONG,HIGH,5409,2019-01-28 23:25:00,5411,2019-01-28 23:35:00,1.14308,5416,2019-01-29 00:00:00,5417,2019-01-29 00:05:00,5418,2019-01-29 00:10:00,2019-01-29 00:10:00,1,True,5419,2019-01-29 00:15:00,1.14311,0.000141428571429,1.14286,1.14282464286,2.85357142857,True,0.17521902378,0.525657071339,0.788485607009,1.05131414268,2019
HYP-SCC-EURUSD-M5-001,HIGH:5988:2019-01-31T00:00:00,LONG,HIGH,5988,2019-01-30 23:40:00,5990,2019-01-30 23:50:00,1.1489,5992,2019-01-31 00:00:00,5993,2019-01-31 00:05:00,5995,2019-01-31 00:15:00,2019-01-31 00:15:00,2,True,5996,2019-01-31 00:20:00,1.14906,0.000277857142857,1.14839,1.14832053571,7.39464285714,True,0.0676165177493,0.202849553248,0.304274329872,0.405699106496,2019
HYP-SCC-EURUSD-M5-001,HIGH:6275:2019-02-01T00:10:00,LONG,HIGH,6275,2019-01-31 23:35:00,6277,2019-01-31 23:45:00,1.14471,6282,2019-02-01 00:10:00,6283,2019-02-01 00:15:00,6285,2019-02-01 00:25:00,2019-02-01 00:25:00,2,True,6286,2019-02-01 00:30:00,1.14477,0.000148571428571,1.14459,1.14455285714,2.17142857143,True,0.230263157895,0.690789473684,1.03618421053,1.38157894737,2019
HYP-SCC-EURUSD-M5-001,HIGH:8867:2019-02-14T00:35:00,LONG,HIGH,8867,2019-02-13 23:55:00,8869,2019-02-14 00:05:00,1.12645,8875,2019-02-14 00:35:00,8876,2019-02-14 00:40:00,8878,2019-02-14 00:50:00,2019-02-14 00:50:00,2,True,8879,2019-02-14 00:55:00,1.12645,0.000198571428571,1.1263,1.12625035714,1.99642857143,True,0.250447227192,0.751341681575,1.12701252236,1.50268336315,2019
HYP-SCC-EURUSD-M5-001,LOW:9418:2019-02-17T22:25:00,SHORT,LOW,9418,2019-02-15 21:50:00,9420,2019-02-17 22:10:00,1.12901,9423,2019-02-17 22:25:00,9424,2019-02-17 22:30:00,9426,2019-02-17 22:40:00,2019-02-17 22:40:00,2,True,9427,2019-02-17 22:45:00,1.12899,0.000128571428571,1.12913,1.12916214286,1.72142857143,True,0.290456431535,0.871369294606,1.30705394191,1.74273858921,2019
HYP-SCC-EURUSD-M5-001,HIGH:10015:2019-02-20T00:00:00,LONG,HIGH,10015,2019-02-19 23:45:00,10017,2019-02-19 23:55:00,1.13406,10018,2019-02-20 00:00:00,10019,2019-02-20 00:05:00,10026,2019-02-20 00:40:00,2019-02-20 00:40:00,7,True,10027,2019-02-20 00:45:00,1.13411,0.000167857142857,1.13393,1.13388803571,2.21964285714,True,0.225261464199,0.675784392598,1.0136765889,1.3515687852,2019
HYP-SCC-EURUSD-M5-001,HIGH:14057:2019-03-12T01:35:00,LONG,HIGH,14057,2019-03-12 01:20:00,14059,2019-03-12 01:30:00,1.12596,14060,2019-03-12 01:35:00,14061,2019-03-12 01:40:00,14062,2019-03-12 01:45:00,2019-03-12 01:45:00,1,True,14063,2019-03-12 01:50:00,1.12598,0.000154285714286,1.12586,1.12582142857,1.58571428571,True,0.315315315316,0.945945945947,1.41891891892,1.89189189189,2019
HYP-SCC-EURUSD-M5-001,HIGH:15179:2019-03-18T00:25:00,LONG,HIGH,15179,2019-03-18 00:00:00,15181,2019-03-18 00:10:00,1.13223,15184,2019-03-18 00:25:00,15185,2019-03-18 00:30:00,15188,2019-03-18 00:45:00,2019-03-18 00:45:00,3,True,15189,2019-03-18 00:50:00,1.13224,0.000129285714286,1.13213,1.13209767857,1.42321428571,True,0.351317440402,1.05395232121,1.58092848181,2.10790464241,2019
HYP-SCC-EURUSD-M5-001,LOW:19468:2019-04-07T23:15:00,SHORT,LOW,19468,2019-04-07 23:00:00,19470,2019-04-07 23:10:00,1.12178,19471,2019-04-07 23:15:00,19472,2019-04-07 23:20:00,19478,2019-04-07 23:50:00,2019-04-07 23:50:00,6,True,19479,2019-04-07 23:55:00,1.12177,9.07142857143e-05,1.12187,1.12189267857,1.22678571429,True,0.407569141194,1.22270742358,1.83406113537,2.44541484716,2019
HYP-SCC-EURUSD-M5-001,HIGH:19764:2019-04-09T00:00:00,LONG,HIGH,19764,2019-04-08 23:40:00,19766,2019-04-08 23:50:00,1.12568,19768,2019-04-09 00:00:00,19769,2019-04-09 00:05:00,19772,2019-04-09 00:20:00,2019-04-09 00:20:00,3,True,19773,2019-04-09 00:25:00,1.12574,0.000116428571428,1.12551,1.12548089286,2.59107142857,True,0.192970365265,0.578911095796,0.868366643694,1.15782219159,2019
HYP-SCC-EURUSD-M5-001,LOW:20626:2019-04-12T00:05:00,SHORT,LOW,20626,2019-04-11 23:45:00,20628,2019-04-11 23:55:00,1.12597,20630,2019-04-12 00:05:00,20631,2019-04-12 00:10:00,20632,2019-04-12 00:15:00,2019-04-12 00:15:00,1,True,20633,2019-04-12 00:20:00,1.12592,0.000140714285714,1.12599,1.12602517857,1.05178571429,True,0.475382003396,1.42614601019,2.13921901528,2.85229202037,2019
HYP-SCC-EURUSD-M5-001,LOW:21211:2019-04-16T01:15:00,SHORT,LOW,21211,2019-04-16 00:45:00,21213,2019-04-16 00:55:00,1.1302,21217,2019-04-16 01:15:00,21218,2019-04-16 01:20:00,21220,2019-04-16 01:30:00,2019-04-16 01:30:00,2,True,21221,2019-04-16 01:35:00,1.12992,0.000171428571429,1.13043,1.13047285714,5.52857142857,True,0.0904392764858,0.271317829457,0.406976744186,0.542635658915,2019
HYP-SCC-EURUSD-M5-001,LOW:21778:2019-04-18T00:25:00,SHORT,LOW,21778,2019-04-18 00:00:00,21780,2019-04-18 00:10:00,1.12958,21783,2019-04-18 00:25:00,21784,2019-04-18 00:30:00,21786,2019-04-18 00:40:00,2019-04-18 00:40:00,2,True,21787,2019-04-18 00:45:00,1.12956,0.000145714285714,1.12976,1.12979642857,2.36428571428,True,0.211480362538,0.634441087614,0.95166163142,1.26888217523,2019
HYP-SCC-EURUSD-M5-001,HIGH:22067:2019-04-19T00:45:00,LONG,HIGH,22067,2019-04-19 00:10:00,22069,2019-04-19 00:20:00,1.12357,22074,2019-04-19 00:45:00,22075,2019-04-19 00:50:00,22076,2019-04-19 00:55:00,2019-04-19 00:55:00,1,True,22077,2019-04-19 01:00:00,1.12393,0.000104285714286,1.12354,1.12351392857,4.16071428571,True,0.12017167382,0.360515021459,0.540772532189,0.721030042918,2019
HYP-SCC-EURUSD-M5-001,LOW:22319:2019-04-21T22:00:00,SHORT,LOW,22319,2019-04-21 21:25:00,22321,2019-04-21 21:35:00,1.12402,22326,2019-04-21 22:00:00,22327,2019-04-21 22:05:00,22330,2019-04-21 22:20:00,2019-04-21 22:20:00,3,True,22331,2019-04-21 22:25:00,1.12401,0.000234285714286,1.12427,1.12432857143,3.18571428572,True,0.156950672646,0.470852017937,0.706278026905,0.941704035874,2019
HYP-SCC-EURUSD-M5-001,LOW:23209:2019-04-25T00:00:00,SHORT,LOW,23209,2019-04-24 23:35:00,23211,2019-04-24 23:45:00,1.11497,23214,2019-04-25 00:00:00,23215,2019-04-25 00:05:00,23219,2019-04-25 00:25:00,2019-04-25 00:25:00,4,True,23220,2019-04-25 00:30:00,1.11495,0.000242142857143,1.11533,1.11539053571,4.40535714286,True,0.113498175922,0.340494527766,0.51074179165,0.680989055533,2019
HYP-SCC-EURUSD-M5-001,LOW:23481:2019-04-26T00:00:00,SHORT,LOW,23481,2019-04-25 22:15:00,23483,2019-04-25 22:25:00,1.1134,23502,2019-04-26 00:00:00,23503,2019-04-26 00:05:00,23504,2019-04-26 00:10:00,2019-04-26 00:10:00,1,True,23505,2019-04-26 00:15:00,1.11332,0.000164285714286,1.11362,1.11366107143,3.41071428571,True,0.146596858639,0.439790575916,0.659685863874,0.879581151832,2019
HYP-SCC-EURUSD-M5-001,LOW:28091:2019-05-20T00:00:00,SHORT,LOW,28091,2019-05-19 23:30:00,28093,2019-05-19 23:40:00,1.11618,28097,2019-05-20 00:00:00,28098,2019-05-20 00:05:00,28101,2019-05-20 00:20:00,2019-05-20 00:20:00,3,True,28102,2019-05-20 00:25:00,1.1161,0.000173571428571,1.11651,1.11655339286,4.53392857143,True,0.110279637653,0.330838912958,0.496258369437,0.661677825916,2019
HYP-SCC-EURUSD-M5-001,LOW:29251:2019-05-24T00:45:00,SHORT,LOW,29251,2019-05-24 00:25:00,29253,2019-05-24 00:35:00,1.11802,29255,2019-05-24 00:45:00,29256,2019-05-24 00:50:00,29258,2019-05-24 01:00:00,2019-05-24 01:00:00,2,True,29259,2019-05-24 01:05:00,1.11801,0.000152857142857,1.11814,1.11817821429,1.68214285714,True,0.297239915074,0.891719745223,1.33757961783,1.78343949045,2019
HYP-SCC-EURUSD-M5-001,HIGH:33257:2019-06-13T00:10:00,LONG,HIGH,33257,2019-06-12 23:20:00,33259,2019-06-12 23:30:00,1.1294,33267,2019-06-13 00:10:00,33268,2019-06-13 00:15:00,33270,2019-06-13 00:25:00,2019-06-13 00:25:00,2,True,33271,2019-06-13 00:30:00,1.12943,0.000115714285714,1.12927,1.12924107143,1.88928571428,True,0.264650283554,0.793950850662,1.19092627599,1.58790170132,2019
HYP-SCC-EURUSD-M5-001,HIGH:33802:2019-06-16T21:30:00,LONG,HIGH,33802,2019-06-14 20:45:00,33804,2019-06-16 21:05:00,1.12121,33809,2019-06-16 21:30:00,33810,2019-06-16 21:35:00,33812,2019-06-16 21:45:00,2019-06-16 21:45:00,2,True,33813,2019-06-16 21:50:00,1.12124,0.000159285714286,1.12107,1.12103017857,2.09821428572,True,0.23829787234,0.714893617021,1.07234042553,1.42978723404,2019
HYP-SCC-EURUSD-M5-001,HIGH:35238:2019-06-23T21:40:00,LONG,HIGH,35238,2019-06-21 20:45:00,35240,2019-06-23 21:05:00,1.13726,35247,2019-06-23 21:40:00,35248,2019-06-23 21:45:00,35249,2019-06-23 21:50:00,2019-06-23 21:50:00,1,True,35250,2019-06-23 21:55:00,1.13728,0.000244285714286,1.13712,1.13705892857,2.21071428572,True,0.226171243942,0.678513731825,1.01777059774,1.35702746365,2019
HYP-SCC-EURUSD-M5-001,HIGH:35560:2019-06-25T00:05:00,LONG,HIGH,35560,2019-06-24 23:50:00,35562,2019-06-25 00:00:00,1.13999,35563,2019-06-25 00:05:00,35564,2019-06-25 00:10:00,35572,2019-06-25 00:50:00,2019-06-25 00:50:00,8,True,35573,2019-06-25 00:55:00,1.14013,0.000232857142857,1.13971,1.13965178571,4.78214285714,True,0.104555638536,0.313666915609,0.470500373413,0.627333831217,2019
HYP-SCC-EURUSD-M5-001,LOW:36131:2019-06-27T00:00:00,SHORT,LOW,36131,2019-06-26 23:25:00,36133,2019-06-26 23:35:00,1.13719,36138,2019-06-27 00:00:00,36139,2019-06-27 00:05:00,36141,2019-06-27 00:15:00,2019-06-27 00:15:00,2,True,36142,2019-06-27 00:20:00,1.13712,0.000122142857143,1.1374,1.13743053571,3.10535714286,True,0.161012075906,0.483036227717,0.724554341575,0.966072455434,2019
HYP-SCC-EURUSD-M5-001,LOW:36997:2019-07-02T00:05:00,SHORT,LOW,36997,2019-07-01 23:45:00,36999,2019-07-01 23:55:00,1.12855,37001,2019-07-02 00:05:00,37002,2019-07-02 00:10:00,37003,2019-07-02 00:15:00,2019-07-02 00:15:00,1,True,37004,2019-07-02 00:20:00,1.12854,0.000154285714286,1.12869,1.12872857143,1.88571428571,True,0.265151515152,0.795454545455,1.19318181818,1.59090909091,2019
HYP-SCC-EURUSD-M5-001,LOW:38716:2019-07-10T00:00:00,SHORT,LOW,38716,2019-07-09 23:15:00,38718,2019-07-09 23:25:00,1.1204,38725,2019-07-10 00:00:00,38726,2019-07-10 00:05:00,38729,2019-07-10 00:20:00,2019-07-10 00:20:00,3,True,38730,2019-07-10 00:25:00,1.12039,0.000117142857143,1.12042,1.12044928571,0.592857142856,True,0.843373493978,2.53012048193,3.7951807229,5.06024096387,2019
HYP-SCC-EURUSD-M5-001,HIGH:39581:2019-07-15T00:30:00,LONG,HIGH,39581,2019-07-14 23:30:00,39583,2019-07-14 23:40:00,1.12717,39593,2019-07-15 00:30:00,39594,2019-07-15 00:35:00,39595,2019-07-15 00:40:00,2019-07-15 00:40:00,1,True,39596,2019-07-15 00:45:00,1.12718,0.000127857142857,1.12702,1.12698803571,1.91964285714,True,0.260465116279,0.781395348837,1.17209302325,1.56279069767,2019
HYP-SCC-EURUSD-M5-001,LOW:40137:2019-07-17T00:05:00,SHORT,LOW,40137,2019-07-16 21:50:00,40139,2019-07-16 22:00:00,1.12092,40164,2019-07-17 00:05:00,40165,2019-07-17 00:10:00,40166,2019-07-17 00:15:00,2019-07-17 00:15:00,1,True,40167,2019-07-17 00:20:00,1.12091,0.000132142857143,1.12109,1.12112303571,2.13035714286,True,0.234702430847,0.70410729254,1.05616093881,1.40821458508,2019
HYP-SCC-EURUSD-M5-001,LOW:41883:2019-07-25T00:00:00,SHORT,LOW,41883,2019-07-24 23:30:00,41885,2019-07-24 23:40:00,1.11405,41889,2019-07-25 00:00:00,41890,2019-07-25 00:05:00,41901,2019-07-25 01:00:00,2019-07-25 01:00:00,11,True,41902,2019-07-25 01:05:00,1.11371,0.000197857142857,1.1142,1.11424946429,5.39464285714,True,0.0926845415425,0.278053624628,0.417080436941,0.556107249255,2019
HYP-SCC-EURUSD-M5-001,HIGH:42170:2019-07-26T00:20:00,LONG,HIGH,42170,2019-07-25 23:25:00,42172,2019-07-25 23:35:00,1.11474,42181,2019-07-26 00:20:00,42182,2019-07-26 00:25:00,42186,2019-07-26 00:45:00,2019-07-26 00:45:00,4,True,42187,2019-07-26 00:50:00,1.11487,0.000152142857143,1.11462,1.11458196429,2.88035714286,True,0.173589584625,0.520768753875,0.781153130812,1.04153750775,2019
HYP-SCC-EURUSD-M5-001,HIGH:42770:2019-07-30T02:00:00,LONG,HIGH,42770,2019-07-30 01:40:00,42772,2019-07-30 01:50:00,1.11393,42774,2019-07-30 02:00:00,42775,2019-07-30 02:05:00,42776,2019-07-30 02:10:00,2019-07-30 02:10:00,1,True,42777,2019-07-30 02:15:00,1.11396,0.000225,1.11374,1.11368375,2.7625,True,0.180995475113,0.542986425339,0.814479638008,1.08597285068,2019
HYP-SCC-EURUSD-M5-001,HIGH:43340:2019-08-01T01:30:00,LONG,HIGH,43340,2019-08-01 01:10:00,43342,2019-08-01 01:20:00,1.10444,43344,2019-08-01 01:30:00,43345,2019-08-01 01:35:00,43357,2019-08-01 02:35:00,2019-08-01 02:35:00,12,True,43358,2019-08-01 02:40:00,1.10459,0.000295714285714,1.10437,1.10429607143,2.93928571429,True,0.170109356015,0.510328068044,0.765492102066,1.02065613609,2019
HYP-SCC-EURUSD-M5-001,LOW:43870:2019-08-04T21:55:00,SHORT,LOW,43870,2019-08-04 21:30:00,43872,2019-08-04 21:40:00,1.11092,43875,2019-08-04 21:55:00,43876,2019-08-04 22:00:00,43878,2019-08-04 22:10:00,2019-08-04 22:10:00,2,True,43879,2019-08-04 22:15:00,1.11078,0.000255714285714,1.11098,1.11104392857,2.63928571429,True,0.189445196211,0.568335588633,0.85250338295,1.13667117727,2019
HYP-SCC-EURUSD-M5-001,HIGH:44752:2019-08-08T00:00:00,LONG,HIGH,44752,2019-08-07 23:00:00,44754,2019-08-07 23:10:00,1.12061,44764,2019-08-08 00:00:00,44765,2019-08-08 00:05:00,44766,2019-08-08 00:10:00,2019-08-08 00:10:00,1,True,44767,2019-08-08 00:15:00,1.12075,0.000208571428571,1.12033,1.12027785714,4.72142857143,True,0.105900151286,0.317700453858,0.476550680787,0.635400907716,2019
HYP-SCC-EURUSD-M5-001,HIGH:45328:2019-08-12T00:35:00,LONG,HIGH,45328,2019-08-11 23:10:00,45330,2019-08-11 23:20:00,1.12033,45345,2019-08-12 00:35:00,45346,2019-08-12 00:40:00,45353,2019-08-12 01:15:00,2019-08-12 01:15:00,7,True,45354,2019-08-12 01:20:00,1.12051,0.000180714285714,1.12028,1.12023482143,2.75178571429,True,0.181700194679,0.545100584036,0.817650876055,1.09020116807,2019
HYP-SCC-EURUSD-M5-001,HIGH:45902:2019-08-14T00:10:00,LONG,HIGH,45902,2019-08-13 23:00:00,45904,2019-08-13 23:10:00,1.11748,45916,2019-08-14 00:10:00,45917,2019-08-14 00:15:00,45923,2019-08-14 00:45:00,2019-08-14 00:45:00,6,True,45924,2019-08-14 00:50:00,1.11764,0.00022,1.1173,1.117245,3.95,True,0.126582278481,0.379746835443,0.569620253165,0.759493670886,2019
HYP-SCC-EURUSD-M5-001,HIGH:46215:2019-08-15T01:35:00,LONG,HIGH,46215,2019-08-15 01:05:00,46217,2019-08-15 01:15:00,1.11444,46221,2019-08-15 01:35:00,46222,2019-08-15 01:40:00,46223,2019-08-15 01:45:00,2019-08-15 01:45:00,1,True,46224,2019-08-15 01:50:00,1.11454,0.000255714285714,1.11424,1.11417607143,3.63928571429,True,0.137389597645,0.412168792934,0.618253189401,0.824337585868,2019
HYP-SCC-EURUSD-M5-001,LOW:46761:2019-08-19T00:00:00,SHORT,LOW,46761,2019-08-18 23:25:00,46763,2019-08-18 23:35:00,1.10918,46768,2019-08-19 00:00:00,46769,2019-08-19 00:05:00,46778,2019-08-19 00:50:00,2019-08-19 00:50:00,9,True,46779,2019-08-19 00:55:00,1.10917,0.000182857142857,1.10926,1.10930571429,1.35714285714,True,0.368421052632,1.1052631579,1.65789473684,2.21052631579,2019
HYP-SCC-EURUSD-M5-001,LOW:47632:2019-08-22T00:50:00,SHORT,LOW,47632,2019-08-22 00:00:00,47634,2019-08-22 00:10:00,1.1088,47642,2019-08-22 00:50:00,47643,2019-08-22 00:55:00,47649,2019-08-22 01:25:00,2019-08-22 01:25:00,6,True,47650,2019-08-22 01:30:00,1.10879,0.000138571428571,1.10881,1.10884464286,0.546428571431,True,0.915032679735,2.7450980392,4.11764705881,5.49019607841,2019
HYP-SCC-EURUSD-M5-001,LOW:47919:2019-08-23T00:30:00,SHORT,LOW,47919,2019-08-23 00:00:00,47921,2019-08-23 00:10:00,1.10807,47925,2019-08-23 00:30:00,47926,2019-08-23 00:35:00,47927,2019-08-23 00:40:00,2019-08-23 00:40:00,1,True,47928,2019-08-23 00:45:00,1.10801,0.000175,1.10817,1.10821375,2.0375,True,0.245398773006,0.736196319018,1.10429447853,1.47239263804,2019
HYP-SCC-EURUSD-M5-001,HIGH:48491:2019-08-27T00:05:00,LONG,HIGH,48491,2019-08-26 23:50:00,48493,2019-08-27 00:00:00,1.11024,48494,2019-08-27 00:05:00,48495,2019-08-27 00:10:00,48496,2019-08-27 00:15:00,2019-08-27 00:15:00,1,True,48497,2019-08-27 00:20:00,1.11029,0.000135714285714,1.11013,1.11009607143,1.93928571429,True,0.257826887661,0.773480662984,1.16022099448,1.54696132597,2019
HYP-SCC-EURUSD-M5-001,LOW:49638:2019-09-02T00:15:00,SHORT,LOW,49638,2019-09-01 23:35:00,49640,2019-09-01 23:45:00,1.09895,49646,2019-09-02 00:15:00,49647,2019-09-02 00:20:00,49648,2019-09-02 00:25:00,2019-09-02 00:25:00,1,True,49649,2019-09-02 00:30:00,1.09893,0.000150714285714,1.09905,1.09908767857,1.57678571429,True,0.317100792752,0.951302378255,1.42695356738,1.90260475651,2019
HYP-SCC-EURUSD-M5-001,HIGH:50230:2019-09-04T01:15:00,LONG,HIGH,50230,2019-09-04 01:00:00,50232,2019-09-04 01:10:00,1.09764,50233,2019-09-04 01:15:00,50234,2019-09-04 01:20:00,50235,2019-09-04 01:25:00,2019-09-04 01:25:00,1,True,50236,2019-09-04 01:30:00,1.09771,0.000234285714286,1.09756,1.09750142857,2.08571428571,True,0.239726027397,0.719178082192,1.07876712329,1.43835616438,2019
HYP-SCC-EURUSD-M5-001,LOW:51063:2019-09-08T23:00:00,SHORT,LOW,51063,2019-09-08 22:35:00,51065,2019-09-08 22:45:00,1.10238,51068,2019-09-08 23:00:00,51069,2019-09-08 23:05:00,51073,2019-09-08 23:25:00,2019-09-08 23:25:00,4,True,51074,2019-09-08 23:30:00,1.1023,7.71428571429e-05,1.10246,1.10247928571,1.79285714286,True,0.278884462151,0.836653386454,1.25498007968,1.67330677291,2019
HYP-SCC-EURUSD-M5-001,LOW:51078:2019-09-09T00:45:00,SHORT,LOW,51078,2019-09-08 23:50:00,51080,2019-09-09 00:00:00,1.10194,51089,2019-09-09 00:45:00,51090,2019-09-09 00:50:00,51094,2019-09-09 01:10:00,2019-09-09 01:10:00,4,True,51095,2019-09-09 01:15:00,1.10188,0.000218571428571,1.10208,1.10213464286,2.54642857143,True,0.196353436185,0.589060308555,0.883590462833,1.17812061711,2019
HYP-SCC-EURUSD-M5-001,HIGH:51649:2019-09-11T00:10:00,LONG,HIGH,51649,2019-09-10 23:25:00,51651,2019-09-10 23:35:00,1.105,51658,2019-09-11 00:10:00,51659,2019-09-11 00:15:00,51661,2019-09-11 00:25:00,2019-09-11 00:25:00,2,True,51662,2019-09-11 00:30:00,1.1055,0.00021,1.10494,1.1048875,6.125,True,0.0816326530612,0.244897959184,0.367346938776,0.489795918367,2019
HYP-SCC-EURUSD-M5-001,LOW:52483:2019-09-15T21:20:00,SHORT,LOW,52483,2019-09-15 21:00:00,52485,2019-09-15 21:10:00,1.1072,52487,2019-09-15 21:20:00,52488,2019-09-15 21:25:00,52492,2019-09-15 21:45:00,2019-09-15 21:45:00,4,True,52493,2019-09-15 21:50:00,1.10707,0.000175,1.10734,1.10738375,3.1375,True,0.159362549801,0.478087649403,0.717131474104,0.956175298805,2019
HYP-SCC-EURUSD-M5-001,HIGH:53927:2019-09-22T22:00:00,LONG,HIGH,53927,2019-09-22 21:30:00,53929,2019-09-22 21:40:00,1.10176,53933,2019-09-22 22:00:00,53934,2019-09-22 22:05:00,53937,2019-09-22 22:20:00,2019-09-22 22:20:00,3,True,53938,2019-09-22 22:25:00,1.10177,0.000171428571429,1.10156,1.10151714286,2.52857142857,True,0.197740112994,0.593220338983,0.889830508475,1.18644067797,2019
HYP-SCC-EURUSD-M5-001,HIGH:54241:2019-09-24T00:05:00,LONG,HIGH,54241,2019-09-23 23:40:00,54243,2019-09-23 23:50:00,1.09929,54246,2019-09-24 00:05:00,54247,2019-09-24 00:10:00,54248,2019-09-24 00:15:00,2019-09-24 00:15:00,1,True,54249,2019-09-24 00:20:00,1.09942,0.000162857142857,1.09922,1.09917928571,2.40714285714,True,0.207715133531,0.623145400593,0.93471810089,1.24629080119,2019
HYP-SCC-EURUSD-M5-001,HIGH:55363:2019-09-29T22:05:00,LONG,HIGH,55363,2019-09-29 21:20:00,55365,2019-09-29 21:30:00,1.09426,55372,2019-09-29 22:05:00,55373,2019-09-29 22:10:00,55380,2019-09-29 22:45:00,2019-09-29 22:45:00,7,True,55381,2019-09-29 22:50:00,1.09432,0.000127857142857,1.09417,1.09413803571,1.81964285714,True,0.27477919529,0.824337585869,1.2365063788,1.64867517174,2019
HYP-SCC-EURUSD-M5-001,LOW:55989:2019-10-02T02:00:00,SHORT,LOW,55989,2019-10-02 01:30:00,55991,2019-10-02 01:40:00,1.0937,55995,2019-10-02 02:00:00,55996,2019-10-02 02:05:00,56006,2019-10-02 02:55:00,2019-10-02 02:55:00,10,True,56007,2019-10-02 03:00:00,1.09369,0.000163571428571,1.09375,1.09379089286,1.00892857143,True,0.495575221239,1.48672566372,2.23008849557,2.97345132743,2019
HYP-SCC-EURUSD-M5-001,LOW:57404:2019-10-09T00:20:00,SHORT,LOW,57404,2019-10-08 23:35:00,57406,2019-10-08 23:45:00,1.09584,57413,2019-10-09 00:20:00,57414,2019-10-09 00:25:00,57420,2019-10-09 00:55:00,2019-10-09 00:55:00,6,True,57421,2019-10-09 01:00:00,1.09577,0.000125714285714,1.09591,1.09594142857,1.71428571428,True,0.291666666667,0.875,1.3125,1.75,2019
HYP-SCC-EURUSD-M5-001,LOW:58228:2019-10-13T21:10:00,SHORT,LOW,58228,2019-10-11 20:15:00,58230,2019-10-11 20:25:00,1.10349,58237,2019-10-13 21:10:00,58238,2019-10-13 21:15:00,58239,2019-10-13 21:20:00,2019-10-13 21:20:00,1,True,58240,2019-10-13 21:25:00,1.10341,0.000260714285714,1.10365,1.10371517857,3.05178571429,True,0.163838502048,0.491515506144,0.737273259216,0.983031012288,2019
HYP-SCC-EURUSD-M5-001,HIGH:59998:2019-10-22T00:35:00,LONG,HIGH,59998,2019-10-22 00:05:00,60000,2019-10-22 00:15:00,1.11524,60004,2019-10-22 00:35:00,60005,2019-10-22 00:40:00,60009,2019-10-22 01:00:00,2019-10-22 01:00:00,4,True,60010,2019-10-22 01:05:00,1.11525,0.000122142857143,1.11519,1.11515946429,0.90535714286,True,0.552268244574,1.65680473372,2.48520710058,3.31360946745,2019
HYP-SCC-EURUSD-M5-001,LOW:61136:2019-10-28T00:25:00,SHORT,LOW,61136,2019-10-28 00:00:00,61138,2019-10-28 00:10:00,1.10822,61141,2019-10-28 00:25:00,61142,2019-10-28 00:30:00,61143,2019-10-28 00:35:00,2019-10-28 00:35:00,1,True,61144,2019-10-28 00:40:00,1.10818,9.28571428571e-05,1.10828,1.10830321429,1.23214285714,True,0.405797101449,1.21739130435,1.82608695652,2.43478260869,2019
HYP-SCC-EURUSD-M5-001,HIGH:61995:2019-10-31T00:05:00,LONG,HIGH,61995,2019-10-30 23:35:00,61997,2019-10-30 23:45:00,1.11553,62001,2019-10-31 00:05:00,62002,2019-10-31 00:10:00,62005,2019-10-31 00:25:00,2019-10-31 00:25:00,3,True,62006,2019-10-31 00:30:00,1.11569,0.000155,1.11541,1.11537125,3.1875,True,0.156862745098,0.470588235294,0.705882352941,0.941176470588,2019
HYP-SCC-EURUSD-M5-001,LOW:62546:2019-11-03T23:00:00,SHORT,LOW,62546,2019-11-03 22:40:00,62548,2019-11-03 22:50:00,1.11647,62550,2019-11-03 23:00:00,62551,2019-11-03 23:05:00,62552,2019-11-03 23:10:00,2019-11-03 23:10:00,1,True,62553,2019-11-03 23:15:00,1.11646,0.000132142857143,1.11654,1.11657303571,1.13035714286,True,0.44233807267,1.32701421801,1.99052132701,2.65402843602,2019
