symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family
USDJPY,-1,2017-05-23,2017-05-26,51.200000000000045,49.700000000000045,48.200000000000045,control
GBPUSD,-1,2017-05-26,2017-05-30,-68.79999999999997,-70.29999999999997,-71.79999999999997,control
USDJPY,-1,2017-05-30,2017-06-15,-11.400000000000432,-12.900000000000432,-14.400000000000432,control
EURUSD,1,2017-05-18,2017-06-20,30.999999999998806,29.499999999998806,27.999999999998806,control
USDJPY,1,2017-06-20,2017-06-26,41.499999999999204,39.999999999999204,38.499999999999204,control
EURUSD,1,2017-06-26,2017-06-27,156.8999999999998,155.3999999999998,153.8999999999998,control
GBPUSD,-1,2017-06-15,2017-06-30,-267.6999999999996,-269.1999999999996,-270.6999999999996,control
USDJPY,1,2017-06-27,2017-06-30,0.9000000000000341,-0.5999999999999659,-2.099999999999966,control
EURUSD,1,2017-06-30,2017-07-03,-61.299999999999685,-62.799999999999685,-64.29999999999968,control
USDJPY,-1,2017-06-30,2017-07-03,-107.79999999999887,-109.29999999999887,-110.79999999999887,control
GBPUSD,-1,2017-07-03,2017-07-11,91.10000000000173,89.60000000000173,88.10000000000173,control
EURUSD,-1,2017-07-11,2017-07-12,53.19999999999991,51.69999999999991,50.19999999999991,control
USDJPY,1,2017-07-03,2017-07-14,-91.09999999999872,-92.59999999999872,-94.09999999999872,control
GBPUSD,-1,2017-07-12,2017-07-17,-173.500000000002,-175.000000000002,-176.500000000002,control
EURUSD,1,2017-07-14,2017-07-17,11.099999999999444,9.599999999999444,8.099999999999444,control
GBPUSD,1,2017-07-17,2017-07-18,-17.300000000000093,-18.800000000000093,-20.300000000000093,control
USDJPY,-1,2017-07-17,2017-08-16,242.99999999999926,241.49999999999926,239.99999999999926,control
GBPUSD,-1,2017-08-16,2017-08-17,23.699999999999832,22.199999999999832,20.699999999999832,control
USDJPY,-1,2017-08-17,2017-08-24,1.999999999999602,0.4999999999996021,-1.000000000000398,control
GBPUSD,-1,2017-08-24,2017-09-05,-230.3999999999995,-231.8999999999995,-233.3999999999995,control
EURUSD,1,2017-07-18,2017-09-12,412.3999999999994,410.8999999999994,409.3999999999994,control
USDJPY,-1,2017-09-05,2017-09-19,-282.3999999999998,-283.8999999999998,-285.3999999999998,control
EURUSD,-1,2017-09-19,2017-09-20,100.89999999999932,99.39999999999932,97.89999999999932,control
USDJPY,-1,2017-09-20,2017-09-21,-24.499999999999034,-25.999999999999034,-27.499999999999034,control
GBPUSD,1,2017-09-12,2017-10-03,-46.69999999999952,-48.19999999999952,-49.69999999999952,control
EURUSD,-1,2017-09-21,2017-10-13,121.19999999999908,119.69999999999908,118.19999999999908,control
GBPUSD,-1,2017-10-13,2017-10-31,-4.8000000000003595,-6.3000000000003595,-7.8000000000003595,control
EURUSD,-1,2017-10-31,2017-11-03,39.09999999999858,37.59999999999858,36.09999999999858,control
GBPUSD,-1,2017-11-03,2017-11-06,-95.30000000000038,-96.80000000000038,-98.30000000000038,control
EURUSD,-1,2017-11-06,2017-11-15,-181.40000000000043,-182.90000000000043,-184.40000000000043,control
USDJPY,1,2017-10-03,2017-11-16,20.300000000000296,18.800000000000296,17.300000000000296,control
GBPUSD,-1,2017-11-15,2017-11-17,-44.800000000000395,-46.300000000000395,-47.800000000000395,control
EURUSD,1,2017-11-16,2017-11-17,18.900000000001693,17.400000000001693,15.900000000001693,control
USDJPY,1,2017-11-17,2017-11-20,53.600000000000136,52.100000000000136,50.600000000000136,control
EURUSD,-1,2017-11-17,2017-11-20,55.400000000001,53.900000000001,52.400000000001,control
GBPUSD,1,2017-11-20,2017-11-24,95.40000000000103,93.90000000000103,92.40000000000103,control
EURUSD,1,2017-11-24,2017-12-01,-36.800000000001276,-38.300000000001276,-39.800000000001276,control
USDJPY,-1,2017-11-20,2017-12-13,7.899999999999352,6.399999999999352,4.899999999999352,control
EURUSD,-1,2017-12-13,2017-12-14,48.400000000001775,46.900000000001775,45.400000000001775,control
USDJPY,-1,2017-12-14,2017-12-18,-16.200000000000614,-17.700000000000614,-19.200000000000614,control
