symbol,direction,entry_date,exit_date,gross_pips,net_a_pips,net_b_pips,family,d_spec_oi
GBPUSD,-1,2023-10-27,2023-11-03,-138.664285714285,-140.164285714285,-141.664285714285,control,0.0
GBPUSD,1,2023-11-10,2023-11-17,234.19999999999996,232.69999999999996,231.19999999999996,control,0.0
GBPUSD,1,2023-11-17,2023-11-24,135.60000000000016,134.10000000000016,132.60000000000016,control,0.0
GBPUSD,1,2023-11-24,2023-12-01,114.00000000000077,112.50000000000077,111.00000000000077,control,0.0
GBPUSD,1,2023-12-01,2023-12-06,-149.0142857142862,-150.5142857142862,-152.0142857142862,control,0.0
GBPUSD,-1,2023-12-08,2023-12-14,-130.02857142857093,-131.52857142857093,-133.02857142857093,control,0.0
GBPUSD,1,2023-12-15,2023-12-22,18.199999999999328,16.699999999999328,15.199999999999328,control,0.0
GBPUSD,-1,2023-12-22,2023-12-29,-34.600000000000186,-36.100000000000186,-37.600000000000186,control,0.0
GBPUSD,1,2023-12-29,2024-01-05,-12.499999999999734,-13.999999999999734,-15.499999999999734,control,0.0
GBPUSD,-1,2024-01-19,2024-01-26,4.199999999998649,2.6999999999986493,1.1999999999986493,control,0.0
GBPUSD,-1,2024-02-09,2024-02-16,27.399999999999647,25.899999999999647,24.399999999999647,control,0.0
GBPUSD,-1,2024-02-16,2024-02-23,-70.9000000000004,-72.4000000000004,-73.9000000000004,control,0.0
GBPUSD,-1,2024-03-01,2024-03-06,-99.89999999999942,-101.39999999999942,-102.89999999999942,control,0.0
GBPUSD,1,2024-03-08,2024-03-12,-100.86428571428607,-102.36428571428607,-103.86428571428607,control,0.0
GBPUSD,-1,2024-03-15,2024-03-22,133.2,131.7,130.2,control,0.0
GBPUSD,-1,2024-03-22,2024-03-29,-18.100000000000893,-19.600000000000893,-21.100000000000893,control,0.0
GBPUSD,-1,2024-03-29,2024-04-05,-20.299999999999763,-21.799999999999763,-23.299999999999763,control,0.0
GBPUSD,1,2024-04-05,2024-04-10,-109.93928571428445,-111.43928571428445,-112.93928571428445,control,0.0
GBPUSD,-1,2024-04-12,2024-04-19,79.70000000000032,78.20000000000032,76.70000000000032,control,0.0
GBPUSD,-1,2024-04-19,2024-04-25,-119.9035714285701,-121.4035714285701,-122.9035714285701,control,0.0
GBPUSD,1,2024-04-26,2024-05-03,52.499999999999766,50.999999999999766,49.499999999999766,control,0.0
GBPUSD,1,2024-05-03,2024-05-10,-21.800000000000708,-23.300000000000708,-24.800000000000708,control,0.0
GBPUSD,-1,2024-05-10,2024-05-15,-119.31428571428481,-120.81428571428481,-122.31428571428481,control,0.0
GBPUSD,1,2024-05-24,2024-05-31,4.300000000001525,2.800000000001525,1.3000000000015248,control,0.0
GBPUSD,1,2024-05-31,2024-06-07,-25.800000000000267,-27.300000000000267,-28.800000000000267,control,0.0
GBPUSD,1,2024-06-07,2024-06-14,-29.69999999999917,-31.19999999999917,-32.69999999999917,control,0.0
GBPUSD,-1,2024-06-21,2024-06-28,-3.699999999997594,-5.199999999997594,-6.699999999997594,control,0.0
GBPUSD,-1,2024-06-28,2024-07-03,-97.72499999999961,-99.22499999999961,-100.72499999999961,control,0.0
GBPUSD,1,2024-07-05,2024-07-12,174.00000000000082,172.50000000000082,171.00000000000082,control,0.0
GBPUSD,1,2024-07-12,2024-07-19,-76.30000000000025,-77.80000000000025,-79.30000000000025,control,0.0
GBPUSD,1,2024-07-19,2024-07-26,-47.399999999999665,-48.899999999999665,-50.399999999999665,control,0.0
GBPUSD,-1,2024-07-26,2024-08-02,60.20000000000136,58.70000000000136,57.20000000000136,control,0.0
GBPUSD,-1,2024-08-02,2024-08-09,46.69999999999952,45.19999999999952,43.69999999999952,control,0.0
GBPUSD,1,2024-08-09,2024-08-16,185.59999999999908,184.09999999999908,182.59999999999908,control,0.0
GBPUSD,1,2024-08-16,2024-08-23,270.40000000000174,268.90000000000174,267.40000000000174,control,0.0
GBPUSD,1,2024-08-23,2024-08-30,-88.70000000000155,-90.20000000000155,-91.70000000000155,control,0.0
GBPUSD,1,2024-08-30,2024-09-06,2.4000000000001798,0.9000000000001798,-0.5999999999998202,control,0.0
GBPUSD,1,2024-09-06,2024-09-11,-121.31785714285748,-122.81785714285748,-124.31785714285748,control,0.0
GBPUSD,-1,2024-09-13,2024-09-18,-116.14285714285576,-117.64285714285576,-119.14285714285576,control,0.0
GBPUSD,1,2024-09-20,2024-09-27,52.799999999999514,51.299999999999514,49.799999999999514,control,0.0
GBPUSD,1,2024-09-27,2024-10-03,-146.94642857142836,-148.44642857142836,-149.94642857142836,control,0.0
GBPUSD,-1,2024-10-18,2024-10-25,87.09999999999995,85.59999999999995,84.09999999999995,control,0.0
GBPUSD,-1,2024-10-25,2024-11-01,45.80000000000028,44.30000000000028,42.80000000000028,control,0.0
GBPUSD,-1,2024-11-01,2024-11-05,-121.06071428571451,-122.56071428571451,-124.06071428571451,control,0.0
GBPUSD,1,2024-11-08,2024-11-12,-149.68928571428506,-151.18928571428506,-152.68928571428506,control,0.0
GBPUSD,-1,2024-11-15,2024-11-22,89.09999999999751,87.59999999999751,86.09999999999751,control,0.0
GBPUSD,-1,2024-11-22,2024-11-27,-159.41785714285837,-160.91785714285837,-162.41785714285837,control,0.0
GBPUSD,1,2024-11-29,2024-12-06,7.299999999998974,5.799999999998974,4.299999999998974,control,0.0
GBPUSD,-1,2024-12-13,2024-12-20,52.299999999998455,50.799999999998455,49.299999999998455,control,0.0
GBPUSD,1,2024-12-27,2025-01-02,-130.90714285714398,-132.40714285714398,-133.90714285714398,control,0.0
GBPUSD,-1,2025-01-03,2025-01-07,-142.40357142857096,-143.90357142857096,-145.40357142857096,control,0.0
GBPUSD,-1,2025-01-10,2025-01-17,39.00000000000014,37.50000000000014,36.00000000000014,control,0.0
GBPUSD,-1,2025-01-17,2025-01-20,-175.49999999999955,-176.99999999999955,-178.49999999999955,control,0.0
GBPUSD,1,2025-01-24,2025-01-31,-86.69999999999955,-88.19999999999955,-89.69999999999955,control,0.0
GBPUSD,1,2025-01-31,2025-02-07,6.999999999999229,5.499999999999229,3.999999999999229,control,0.0
GBPUSD,1,2025-02-07,2025-02-14,184.5999999999992,183.0999999999992,181.5999999999992,control,0.0
GBPUSD,1,2025-02-14,2025-02-21,48.30000000000112,46.80000000000112,45.30000000000112,control,0.0
GBPUSD,1,2025-02-21,2025-02-28,-57.49999999999922,-58.99999999999922,-60.49999999999922,control,0.0
GBPUSD,-1,2025-02-28,2025-03-03,-127.09285714285645,-128.59285714285645,-130.09285714285645,control,0.0
GBPUSD,1,2025-03-07,2025-03-14,15.000000000000568,13.500000000000568,12.000000000000568,control,0.0
GBPUSD,1,2025-03-14,2025-03-21,-18.000000000000238,-19.500000000000238,-21.000000000000238,control,0.0
GBPUSD,1,2025-03-21,2025-03-28,20.700000000000163,19.200000000000163,17.700000000000163,control,0.0
GBPUSD,-1,2025-03-28,2025-04-03,-107.68928571428748,-109.18928571428748,-110.68928571428748,control,0.0
GBPUSD,-1,2025-04-11,2025-04-16,-206.08928571428598,-207.58928571428598,-209.08928571428598,control,0.0
GBPUSD,1,2025-04-18,2025-04-25,17.100000000001003,15.600000000001003,14.100000000001003,control,0.0
GBPUSD,1,2025-04-25,2025-05-02,-41.70000000000007,-43.20000000000007,-44.70000000000007,control,0.0
GBPUSD,1,2025-05-30,2025-06-06,74.9999999999984,73.4999999999984,71.9999999999984,control,0.0
GBPUSD,1,2025-06-13,2025-06-17,-129.97499999999994,-131.47499999999994,-132.97499999999994,control,0.0
GBPUSD,-1,2025-06-20,2025-06-24,-136.6178571428578,-138.1178571428578,-139.6178571428578,control,0.0
GBPUSD,-1,2025-07-04,2025-07-11,147.49999999999818,145.99999999999818,144.49999999999818,control,0.0
GBPUSD,-1,2025-07-18,2025-07-23,-134.09999999999923,-135.59999999999923,-137.09999999999923,control,0.0
GBPUSD,1,2025-07-25,2025-07-29,-128.88214285714295,-130.38214285714295,-131.88214285714295,control,0.0
GBPUSD,-1,2025-08-01,2025-08-07,-143.56071428571536,-145.06071428571536,-146.56071428571536,control,0.0
GBPUSD,1,2025-08-08,2025-08-15,103.4999999999986,101.9999999999986,100.4999999999986,control,0.0
GBPUSD,1,2025-08-29,2025-09-02,-116.28214285714255,-117.78214285714255,-119.28214285714255,control,0.0
GBPUSD,-1,2025-09-05,2025-09-12,-47.900000000000716,-49.400000000000716,-50.900000000000716,control,0.0
GBPUSD,1,2025-09-12,2025-09-19,-84.20000000000094,-85.70000000000094,-87.20000000000094,control,0.0
GBPUSD,-1,2025-09-19,2025-09-26,68.60000000000088,67.10000000000088,65.60000000000088,control,0.0
GBPUSD,-1,2025-09-26,2025-10-03,-77.70000000000054,-79.20000000000054,-80.70000000000054,control,0.0
GBPUSD,1,2025-10-03,2025-10-09,-133.92857142857207,-135.42857142857207,-136.92857142857207,control,0.0
GBPUSD,-1,2025-10-10,2025-10-17,-71.99999999999874,-73.49999999999874,-74.99999999999874,control,0.0
GBPUSD,1,2025-10-17,2025-10-24,-128.49642857142962,-129.99642857142962,-131.49642857142962,control,0.0
GBPUSD,-1,2025-10-24,2025-10-31,161.5999999999995,160.0999999999995,158.5999999999995,control,0.0
GBPUSD,-1,2025-10-31,2025-11-07,-14.899999999999913,-16.399999999999913,-17.899999999999913,control,0.0
GBPUSD,-1,2025-11-07,2025-11-13,-28.799999999999937,-30.299999999999937,-31.799999999999937,control,0.0
GBPUSD,1,2025-11-13,2025-11-14,-19.700000000000273,-21.200000000000273,-22.700000000000273,control,0.0
GBPUSD,1,2025-11-28,2025-12-05,105.90000000000099,104.40000000000099,102.90000000000099,control,0.0
GBPUSD,1,2025-12-05,2025-12-12,35.799999999999166,34.299999999999166,32.799999999999166,control,0.0
GBPUSD,1,2025-12-12,2025-12-19,6.399999999999739,4.899999999999739,3.3999999999997392,control,0.0
GBPUSD,-1,2025-12-19,2025-12-23,-114.65357142857124,-116.15357142857124,-117.65357142857124,control,0.0
GBPUSD,1,2025-12-26,2026-01-02,-38.200000000001566,-39.700000000001566,-41.200000000001566,control,0.0
GBPUSD,-1,2026-01-02,2026-01-09,57.300000000000125,55.800000000000125,54.300000000000125,control,0.0
USDJPY,-1,2022-01-14,2022-01-21,50.60000000000002,49.10000000000002,47.60000000000002,control,0.0
USDJPY,-1,2022-01-21,2022-01-27,-102.71785714285642,-104.21785714285642,-105.71785714285642,control,0.0
USDJPY,1,2022-01-28,2022-02-02,-101.9357142857146,-103.4357142857146,-104.9357142857146,control,0.0
USDJPY,1,2022-02-11,2022-02-18,-40.00000000000057,-41.50000000000057,-43.00000000000057,control,0.0
USDJPY,-1,2022-02-18,2022-02-25,-49.39999999999998,-50.89999999999998,-52.39999999999998,control,0.0
USDJPY,1,2022-02-25,2022-03-04,-67.1999999999997,-68.6999999999997,-70.1999999999997,control,0.0
USDJPY,1,2022-03-11,2022-03-18,186.099999999999,184.599999999999,183.099999999999,control,0.0
USDJPY,1,2022-03-18,2022-03-25,293.5000000000002,292.0000000000002,290.5000000000002,control,0.0
USDJPY,1,2022-03-25,2022-04-01,46.999999999999886,45.499999999999886,43.999999999999886,control,0.0
USDJPY,-1,2022-04-01,2022-04-08,-201.06428571428552,-202.56428571428552,-204.06428571428552,control,0.0
USDJPY,1,2022-04-08,2022-04-15,207.49999999999886,205.99999999999886,204.49999999999886,control,0.0
USDJPY,1,2022-04-15,2022-04-22,218.10000000000116,216.60000000000116,215.10000000000116,control,0.0
USDJPY,1,2022-04-29,2022-05-06,68.99999999999977,67.49999999999977,65.99999999999977,control,0.0
USDJPY,-1,2022-05-06,2022-05-13,129.59999999999923,128.09999999999923,126.59999999999923,control,0.0
USDJPY,-1,2022-05-20,2022-05-27,81.30000000000024,79.80000000000024,78.30000000000024,control,0.0
USDJPY,-1,2022-05-27,2022-06-01,-183.1928571428577,-184.6928571428577,-186.1928571428577,control,0.0
USDJPY,1,2022-06-10,2022-06-16,-186.0857142857128,-187.5857142857128,-189.0857142857128,control,0.0
USDJPY,-1,2022-06-17,2022-06-24,-24.500000000000455,-26.000000000000455,-27.500000000000455,control,0.0
USDJPY,1,2022-06-24,2022-07-01,6.700000000000728,5.200000000000728,3.7000000000007276,control,0.0
USDJPY,1,2022-07-01,2022-07-08,84.99999999999943,83.49999999999943,81.99999999999943,control,0.0
USDJPY,1,2022-07-15,2022-07-22,-180.4392857142858,-181.9392857142858,-183.4392857142858,control,0.0
USDJPY,-1,2022-08-05,2022-08-12,149.79999999999905,148.29999999999905,146.79999999999905,control,0.0
USDJPY,1,2022-08-12,2022-08-19,338.8000000000005,337.3000000000005,335.8000000000005,control,0.0
USDJPY,1,2022-08-26,2022-09-02,271.50000000000034,270.00000000000034,268.50000000000034,control,0.0
USDJPY,1,2022-09-09,2022-09-16,32.59999999999934,31.09999999999934,29.59999999999934,control,0.0
USDJPY,-1,2022-09-16,2022-09-22,-240.79285714285845,-242.29285714285845,-243.79285714285845,control,0.0
USDJPY,-1,2022-09-23,2022-09-30,-146.10000000000127,-147.60000000000127,-149.10000000000127,control,0.0
USDJPY,1,2022-10-07,2022-10-14,335.9000000000009,334.4000000000009,332.9000000000009,control,0.0
USDJPY,1,2022-10-21,2022-10-24,-199.39285714285688,-200.89285714285688,-202.39285714285688,control,0.0
USDJPY,1,2022-11-04,2022-11-10,-313.74642857142874,-315.24642857142874,-316.74642857142874,control,0.0
USDJPY,-1,2022-11-18,2022-11-25,120.79999999999984,119.29999999999984,117.79999999999984,control,0.0
USDJPY,-1,2022-11-25,2022-12-02,485.59999999999945,484.09999999999945,482.59999999999945,control,0.0
USDJPY,1,2022-12-09,2022-12-16,14.300000000000068,12.800000000000068,11.300000000000068,control,0.0
USDJPY,1,2022-12-16,2022-12-20,-298.4785714285721,-299.9785714285721,-301.4785714285721,control,0.0
USDJPY,-1,2022-12-23,2022-12-30,167.99999999999784,166.49999999999784,164.99999999999784,control,0.0
USDJPY,1,2022-12-30,2023-01-06,102.89999999999964,101.39999999999964,99.89999999999964,control,0.0
USDJPY,1,2023-01-06,2023-01-12,-293.1214285714276,-294.6214285714276,-296.1214285714276,control,0.0
USDJPY,-1,2023-01-13,2023-01-18,-272.5821428571436,-274.0821428571436,-275.5821428571436,control,0.0
USDJPY,-1,2023-01-20,2023-01-27,-24.799999999999045,-26.299999999999045,-27.799999999999045,control,0.0
USDJPY,1,2023-01-27,2023-02-03,134.70000000000084,133.20000000000084,131.70000000000084,control,0.0
USDJPY,-1,2023-02-03,2023-02-10,-19.200000000000728,-20.700000000000728,-22.200000000000728,control,0.0
USDJPY,1,2023-02-17,2023-02-24,233.70000000000175,232.20000000000175,230.70000000000175,control,0.0
USDJPY,1,2023-02-24,2023-03-03,-65.70000000000107,-67.20000000000107,-68.70000000000107,control,0.0
USDJPY,1,2023-03-03,2023-03-10,-76.59999999999911,-78.09999999999911,-79.59999999999911,control,0.0
USDJPY,-1,2023-03-10,2023-03-17,324.0000000000009,322.5000000000009,321.0000000000009,control,0.0
USDJPY,1,2023-03-31,2023-04-07,-64.30000000000007,-65.80000000000007,-67.30000000000007,control,0.0
USDJPY,-1,2023-04-07,2023-04-14,-156.90000000000168,-158.40000000000168,-159.90000000000168,control,0.0
USDJPY,1,2023-05-05,2023-05-12,89.10000000000196,87.60000000000196,86.10000000000196,control,0.0
USDJPY,1,2023-05-12,2023-05-19,224.09999999999854,222.59999999999854,221.09999999999854,control,0.0
USDJPY,1,2023-05-19,2023-05-26,262.80000000000143,261.30000000000143,259.80000000000143,control,0.0
USDJPY,1,2023-05-26,2023-06-01,-172.33928571428692,-173.83928571428692,-175.33928571428692,control,0.0
USDJPY,-1,2023-06-02,2023-06-09,59.10000000000082,57.60000000000082,56.10000000000082,control,0.0
USDJPY,1,2023-06-09,2023-06-16,250.90000000000146,249.40000000000146,247.90000000000146,control,0.0
USDJPY,1,2023-06-16,2023-06-23,181.3999999999993,179.8999999999993,178.3999999999993,control,0.0
USDJPY,1,2023-06-23,2023-06-30,60.09999999999991,58.59999999999991,57.09999999999991,control,0.0
USDJPY,1,2023-06-30,2023-07-06,-24.199999999999022,-25.699999999999022,-27.199999999999022,control,0.0
USDJPY,1,2023-07-06,2023-07-07,-137.88214285714275,-139.38214285714275,-140.88214285714275,control,0.0
USDJPY,-1,2023-07-14,2023-07-21,-181.41428571428548,-182.91428571428548,-184.41428571428548,control,0.0
USDJPY,1,2023-07-21,2023-07-27,-217.3178571428565,-218.8178571428565,-220.3178571428565,control,0.0
USDJPY,1,2023-08-11,2023-08-18,43.09999999999832,41.59999999999832,40.09999999999832,control,0.0
USDJPY,1,2023-08-18,2023-08-25,102.20000000000198,100.70000000000198,99.20000000000198,control,0.0
USDJPY,-1,2023-08-25,2023-09-01,18.300000000002115,16.800000000002115,15.300000000002115,control,0.0
USDJPY,-1,2023-09-01,2023-09-07,-165.34285714285772,-166.84285714285772,-168.34285714285772,control,0.0
USDJPY,1,2023-09-08,2023-09-11,-164.53928571428662,-166.03928571428662,-167.53928571428662,control,0.0
USDJPY,1,2023-09-29,2023-10-03,-106.81071428571443,-108.31071428571443,-109.81071428571443,control,0.0
USDJPY,-1,2023-10-06,2023-10-13,-30.799999999999272,-32.29999999999927,-33.79999999999927,control,0.0
USDJPY,1,2023-10-13,2023-10-20,28.20000000000107,26.70000000000107,25.20000000000107,control,0.0
USDJPY,-1,2023-10-20,2023-10-27,24.099999999998545,22.599999999998545,21.099999999998545,control,0.0
USDJPY,1,2023-11-10,2023-11-15,-144.82500000000016,-146.32500000000016,-147.82500000000016,control,0.0
USDJPY,-1,2023-11-17,2023-11-24,16.800000000000637,15.300000000000637,13.800000000000637,control,0.0
USDJPY,-1,2023-11-24,2023-12-01,261.9999999999976,260.4999999999976,258.9999999999976,control,0.0
USDJPY,-1,2023-12-01,2023-12-08,188.80000000000052,187.30000000000052,185.80000000000052,control,0.0
USDJPY,-1,2023-12-08,2023-12-15,280.1000000000016,278.6000000000016,277.1000000000016,control,0.0
USDJPY,-1,2023-12-15,2023-12-22,-29.000000000002046,-30.500000000002046,-32.000000000002046,control,0.0
USDJPY,1,2023-12-22,2023-12-29,-139.7999999999996,-141.2999999999996,-142.7999999999996,control,0.0
USDJPY,-1,2023-12-29,2024-01-03,-210.3428571428566,-211.8428571428566,-213.3428571428566,control,0.0
USDJPY,1,2024-01-05,2024-01-12,34.80000000000132,33.30000000000132,31.80000000000132,control,0.0
USDJPY,1,2024-01-12,2024-01-19,320.5999999999989,319.0999999999989,317.5999999999989,control,0.0
USDJPY,1,2024-01-19,2024-01-26,3.8000000000010914,2.3000000000010914,0.8000000000010914,control,0.0
USDJPY,-1,2024-01-26,2024-02-02,-19.10000000000025,-20.60000000000025,-22.10000000000025,control,0.0
USDJPY,-1,2024-02-02,2024-02-09,-90.99999999999966,-92.49999999999966,-93.99999999999966,control,0.0
USDJPY,1,2024-02-09,2024-02-16,92.4999999999983,90.9999999999983,89.4999999999983,control,0.0
USDJPY,1,2024-02-16,2024-02-23,32.800000000000296,31.300000000000296,29.800000000000296,control,0.0
USDJPY,1,2024-02-23,2024-02-29,-118.69285714285809,-120.19285714285809,-121.69285714285809,control,0.0
USDJPY,-1,2024-03-01,2024-03-08,301.20000000000005,299.70000000000005,298.20000000000005,control,0.0
USDJPY,-1,2024-03-08,2024-03-15,-133.42499999999973,-134.92499999999973,-136.42499999999973,control,0.0
USDJPY,1,2024-03-15,2024-03-22,240.99999999999966,239.49999999999966,237.99999999999966,control,0.0
USDJPY,1,2024-03-22,2024-03-29,-9.399999999999409,-10.899999999999409,-12.399999999999409,control,0.0
USDJPY,-1,2024-04-05,2024-04-10,-117.43928571428626,-118.93928571428626,-120.43928571428626,control,0.0
USDJPY,1,2024-04-12,2024-04-19,136.29999999999995,134.79999999999995,133.29999999999995,control,0.0
USDJPY,1,2024-04-19,2024-04-26,370.79999999999984,369.29999999999984,367.79999999999984,control,0.0
USDJPY,1,2024-04-26,2024-04-29,-145.17857142857054,-146.67857142857054,-148.17857142857054,control,0.0
USDJPY,-1,2024-05-03,2024-05-09,-282.5571428571436,-284.0571428571436,-285.5571428571436,control,0.0
USDJPY,1,2024-05-10,2024-05-17,-13.800000000000523,-15.300000000000523,-16.800000000000523,control,0.0
USDJPY,1,2024-05-24,2024-05-31,23.30000000000041,21.80000000000041,20.30000000000041,control,0.0
USDJPY,-1,2024-05-31,2024-06-07,45.79999999999984,44.29999999999984,42.79999999999984,control,0.0
USDJPY,-1,2024-06-07,2024-06-14,-59.29999999999893,-60.79999999999893,-62.29999999999893,control,0.0
USDJPY,1,2024-06-14,2024-06-21,242.79999999999973,241.29999999999973,239.79999999999973,control,0.0
USDJPY,1,2024-06-21,2024-06-28,104.30000000000064,102.80000000000064,101.30000000000064,control,0.0
USDJPY,1,2024-06-28,2024-07-05,-8.699999999998909,-10.199999999998909,-11.699999999998909,control,0.0
USDJPY,-1,2024-07-12,2024-07-19,41.59999999999968,40.09999999999968,38.59999999999968,control,0.0
USDJPY,-1,2024-07-19,2024-07-26,372.199999999998,370.699999999998,369.199999999998,control,0.0
USDJPY,-1,2024-07-26,2024-08-02,723.8,722.3,720.8,control,0.0
USDJPY,-1,2024-08-02,2024-08-09,-10.099999999999909,-11.599999999999909,-13.099999999999909,control,0.0
USDJPY,-1,2024-08-09,2024-08-16,-100.39999999999907,-101.89999999999907,-103.39999999999907,control,0.0
USDJPY,1,2024-08-16,2024-08-23,-325.39999999999907,-326.89999999999907,-328.39999999999907,control,0.0
USDJPY,-1,2024-09-06,2024-09-13,146.39999999999986,144.89999999999986,143.39999999999986,control,0.0
USDJPY,-1,2024-09-13,2024-09-19,-242.8607142857146,-244.3607142857146,-245.8607142857146,control,0.0
USDJPY,1,2024-09-27,2024-10-04,649.199999999999,647.699999999999,646.199999999999,control,0.0
USDJPY,1,2024-10-04,2024-10-11,44.10000000000025,42.60000000000025,41.10000000000025,control,0.0
USDJPY,1,2024-10-18,2024-10-25,279.90000000000066,278.40000000000066,276.90000000000066,control,0.0
USDJPY,1,2024-10-25,2024-11-01,66.29999999999825,64.79999999999825,63.29999999999825,control,0.0
USDJPY,1,2024-11-01,2024-11-08,-33.19999999999936,-34.69999999999936,-36.19999999999936,control,0.0
USDJPY,1,2024-11-08,2024-11-15,168.99999999999977,167.49999999999977,165.99999999999977,control,0.0
USDJPY,1,2024-11-15,2024-11-22,39.6000000000015,38.1000000000015,36.6000000000015,control,0.0
USDJPY,-1,2024-11-22,2024-11-29,504.4000000000011,502.9000000000011,501.4000000000011,control,0.0
USDJPY,-1,2024-11-29,2024-12-06,-36.50000000000091,-38.00000000000091,-39.50000000000091,control,0.0
USDJPY,-1,2024-12-06,2024-12-11,-229.80000000000018,-231.30000000000018,-232.80000000000018,control,0.0
USDJPY,1,2024-12-13,2024-12-20,281.7000000000007,280.2000000000007,278.7000000000007,control,0.0
USDJPY,1,2024-12-20,2024-12-27,136.19999999999948,134.69999999999948,133.19999999999948,control,0.0
USDJPY,1,2024-12-27,2025-01-03,-52.40000000000009,-53.90000000000009,-55.40000000000009,control,0.0
USDJPY,-1,2025-01-03,2025-01-10,-43.39999999999975,-44.89999999999975,-46.39999999999975,control,0.0
USDJPY,1,2025-01-10,2025-01-15,-141.96428571428612,-143.46428571428612,-144.96428571428612,control,0.0
USDJPY,-1,2025-01-17,2025-01-24,29.599999999999227,28.099999999999227,26.599999999999227,control,0.0
USDJPY,1,2025-01-24,2025-01-27,-193.6071428571438,-195.1071428571438,-196.6071428571438,control,0.0
USDJPY,-1,2025-01-31,2025-02-07,379.0999999999997,377.5999999999997,376.0999999999997,control,0.0
USDJPY,-1,2025-02-07,2025-02-12,-235.2428571428561,-236.7428571428561,-238.2428571428561,control,0.0
USDJPY,1,2025-02-14,2025-02-20,-232.47857142857242,-233.97857142857242,-235.47857142857242,control,0.0
USDJPY,-1,2025-02-21,2025-02-28,-136.099999999999,-137.599999999999,-139.099999999999,control,0.0
USDJPY,1,2025-02-28,2025-03-04,-223.93928571428603,-225.43928571428603,-226.93928571428603,control,0.0
USDJPY,-1,2025-03-07,2025-03-14,-58.60000000000127,-60.10000000000127,-61.60000000000127,control,0.0
USDJPY,1,2025-03-21,2025-03-28,52.09999999999866,50.59999999999866,49.09999999999866,control,0.0
USDJPY,1,2025-03-28,2025-04-03,-181.72500000000014,-183.22500000000014,-184.72500000000014,control,0.0
USDJPY,-1,2025-04-04,2025-04-11,350.1999999999981,348.6999999999981,347.1999999999981,control,0.0
USDJPY,-1,2025-04-11,2025-04-18,136.89999999999998,135.39999999999998,133.89999999999998,control,0.0
USDJPY,-1,2025-04-18,2025-04-25,-154.6999999999997,-156.1999999999997,-157.6999999999997,control,0.0
USDJPY,1,2025-04-25,2025-05-02,130.89999999999975,129.39999999999975,127.89999999999975,control,0.0
USDJPY,1,2025-05-02,2025-05-06,-231.48214285714346,-232.98214285714346,-234.48214285714346,control,0.0
USDJPY,-1,2025-05-16,2025-05-23,306.3999999999993,304.8999999999993,303.3999999999993,control,0.0
USDJPY,1,2025-05-30,2025-06-06,79.49999999999875,77.99999999999875,76.49999999999875,control,0.0
USDJPY,1,2025-06-20,2025-06-26,-196.40357142857,-197.90357142857,-199.40357142857,control,0.0
USDJPY,1,2025-07-11,2025-07-18,140.70000000000107,139.20000000000107,137.70000000000107,control,0.0
USDJPY,1,2025-07-18,2025-07-22,-193.21071428571486,-194.71071428571486,-196.21071428571486,control,0.0
USDJPY,1,2025-08-01,2025-08-08,31.399999999999295,29.899999999999295,28.399999999999295,control,0.0
USDJPY,-1,2025-08-08,2025-08-15,51.09999999999957,49.59999999999957,48.09999999999957,control,0.0
USDJPY,1,2025-08-15,2025-08-22,-23.199999999999932,-24.699999999999932,-26.199999999999932,control,0.0
USDJPY,-1,2025-08-29,2025-09-02,-163.66071428571445,-165.16071428571445,-166.66071428571445,control,0.0
USDJPY,1,2025-09-05,2025-09-12,26.69999999999959,25.19999999999959,23.69999999999959,control,0.0
USDJPY,-1,2025-09-12,2025-09-19,-31.89999999999884,-33.39999999999884,-34.89999999999884,control,0.0
USDJPY,1,2025-09-19,2025-09-26,154.6999999999997,153.1999999999997,151.6999999999997,control,0.0
USDJPY,1,2025-09-26,2025-09-30,-154.29642857142767,-155.79642857142767,-157.29642857142767,control,0.0
USDJPY,-1,2025-10-03,2025-10-06,-165.428571428572,-166.928571428572,-168.428571428572,control,0.0
USDJPY,1,2025-10-24,2025-10-31,109.70000000000084,108.20000000000084,106.70000000000084,control,0.0
USDJPY,-1,2025-11-07,2025-11-13,-111.89999999999998,-113.39999999999998,-114.89999999999998,control,0.0
USDJPY,1,2025-11-21,2025-11-28,-21.90000000000225,-23.40000000000225,-24.90000000000225,control,0.0
USDJPY,-1,2025-11-28,2025-12-05,80.59999999999832,79.09999999999832,77.59999999999832,control,0.0
USDJPY,-1,2025-12-05,2025-12-09,-161.8071428571426,-163.3071428571426,-164.8071428571426,control,0.0
USDJPY,1,2025-12-12,2025-12-19,189.50000000000102,188.00000000000102,186.50000000000102,control,0.0
USDJPY,-1,2025-12-19,2025-12-26,117.9000000000002,116.4000000000002,114.9000000000002,control,0.0
USDJPY,1,2025-12-26,2026-01-02,29.800000000000182,28.300000000000182,26.800000000000182,control,0.0
USDJPY,1,2026-01-02,2026-01-09,108.89999999999986,107.39999999999986,105.89999999999986,control,0.0
