strategy,symbol,signal_ms,entry_ms,exit_ms,direction,signal_score,entry_price,exit_price,stop_price,target_price,initial_stop_pips,exit_reason,gross_pips,net_pips_a,net_pips_b,net_r_a,net_r_b
PRIMARY,EURUSD,1687403700000,1687404600000,1687404600000,-1,-3.1818451681588336,1.09888,1.0989375,1.0989375,1.0987650000000002,0.5749999999993259,both_hit_adverse_first,-0.5749999999982158,-1.3749999999982159,-1.7749999999982158,-2.3913043478257876,-3.0869565217396464
PRIMARY,GBPUSD,1687407300000,1687408200000,1687408200000,-1,-4.3921884345231295,1.2769599999999999,1.2770599999999999,1.2770599999999999,1.27676,0.99999999999989,stop,-0.9999999999998899,-1.79999999999989,-2.19999999999989,-1.800000000000088,-2.200000000000132
PRIMARY,EURUSD,1687406400000,1687407300000,1687409100000,1,10.426172897335457,1.09928,1.09943,1.09908,1.09968,1.99999999999978,time_stop,1.4999999999987246,0.6999999999987245,0.2999999999987246,0.3499999999994008,0.14999999999937882
PRIMARY,EURUSD,1687410000000,1687410900000,1687410900000,-1,-16.86550165201228,1.09891,1.099135,1.099135,1.09846,2.250000000000307,stop,-2.249999999999197,-3.049999999999197,-3.4499999999991973,-1.3555555555550138,-1.5333333333327674
PRIMARY,GBPUSD,1687410000000,1687410900000,1687410900000,-1,-4.111000854418376,1.27629,1.2766,1.2766,1.2756699999999999,3.1000000000003247,stop,-3.1000000000003247,-3.9000000000003245,-4.300000000000325,-1.2580645161290052,-1.3870967741935079
PRIMARY,EURUSD,1687410900000,1687411800000,1687413600000,1,6.818726381698958,1.09918,1.09935,1.09905,1.0994400000000002,1.300000000000745,time_stop,1.7000000000000348,0.9000000000000348,0.5000000000000349,0.6923076923073223,0.384615384615191
PRIMARY,EURUSD,1687414500000,1687415400000,1687415400000,-1,-2.796537301284868,1.0991900000000001,1.0992225,1.0992225,1.0991250000000004,0.32499999999879847,stop,-0.32499999999879847,-1.1249999999987985,-1.5249999999987984,-3.461538461547562,-4.692307692321343
PRIMARY,EURUSD,1687415400000,1687416300000,1687416300000,1,13.832626121502592,1.09931,1.0992525000000002,1.0992525000000002,1.0994249999999999,0.5749999999993259,stop,-0.5749999999982158,-1.3749999999982159,-1.7749999999982158,-2.3913043478257876,-3.0869565217396464
PRIMARY,GBPUSD,1687416300000,1687417200000,1687417200000,-1,-3.7042372544716926,1.27681,1.27687,1.27687,1.2766899999999999,0.6000000000005999,both_hit_adverse_first,-0.5999999999994898,-1.3999999999994899,-1.7999999999994898,-2.33333333333015,-2.9999999999961497
PRIMARY,GBPUSD,1687418100000,1687419000000,1687419900000,-1,-11.937705821821895,1.2763200000000001,1.2758900000000002,1.2765350000000002,1.2758900000000002,2.149999999999652,target,4.299999999999304,3.4999999999993046,3.099999999999304,1.6279069767441259,1.4418604651161886
PRIMARY,EURUSD,1687418100000,1687419000000,1687420800000,-1,-13.648900639961548,1.09892,1.09874,1.099065,1.0986299999999998,1.4500000000006175,time_stop,1.7999999999984695,0.9999999999984694,0.5999999999984695,0.6896551724124439,0.4137931034470442
PRIMARY,GBPUSD,1687419900000,1687420800000,1687420800000,-1,-5.943376901458167,1.27588,1.2755199999999998,1.27606,1.2755199999999998,1.8000000000006902,target,3.60000000000138,2.80000000000138,2.4000000000013797,1.5555555555557259,1.3333333333335886
PRIMARY,GBPUSD,1687420800000,1687421700000,1687421700000,-1,-5.178651832382237,1.27555,1.27571,1.27571,1.27523,1.5999999999993797,stop,-1.5999999999993797,-2.3999999999993795,-2.79999999999938,-1.5000000000001938,-1.7500000000002909
PRIMARY,EURUSD,1687421700000,1687422600000,1687422600000,1,4.236824229151469,1.09885,1.09876,1.09876,1.0990300000000002,0.9000000000003451,stop,-0.9000000000014552,-1.7000000000014552,-2.1000000000014554,-1.8888888888897817,-2.3333333333340556
PRIMARY,GBPUSD,1687422600000,1687423500000,1687423500000,-1,-2.7506915993888583,1.2755,1.27564,1.27564,1.27522,1.40000000000029,stop,-1.40000000000029,-2.2000000000002897,-2.60000000000029,-1.571428571428453,-1.8571428571426798
PRIMARY,GBPUSD,1687427100000,1687428000000,1687428000000,-1,-22.60117660031124,1.27464,1.27515,1.27515,1.27362,5.1000000000001044,stop,-5.1000000000001044,-5.900000000000104,-6.300000000000105,-1.156862745098036,-1.235294117647054
PRIMARY,GBPUSD,1687429800000,1687430700000,1687431600000,1,3.2541432752560415,1.27619,1.2772999999999999,1.2756349999999999,1.2772999999999999,5.549999999999722,target,11.099999999999444,10.299999999999443,9.899999999999444,1.8558558558558484,1.7837837837837731
PRIMARY,GBPUSD,1687431600000,1687432500000,1687432500000,1,10.403967044673408,1.2781799999999999,1.2773749999999997,1.2773749999999997,1.27979,8.050000000000557,stop,-8.050000000001667,-8.850000000001668,-9.250000000001666,-1.0993788819877088,-1.149068322981494
PRIMARY,GBPUSD,1687433400000,1687434300000,1687434300000,-1,-20.232258725680726,1.27648,1.276925,1.276925,1.27559,4.450000000000286,stop,-4.450000000000287,-5.250000000000287,-5.650000000000287,-1.179775280898865,-1.2696629213482975
PRIMARY,GBPUSD,1687434300000,1687435200000,1687435200000,1,4.59572089846073,1.2776100000000001,1.2787100000000002,1.27706,1.2787100000000002,5.5000000000005045,target,11.000000000001009,10.200000000001008,9.80000000000101,1.8545454545454678,1.781818181818202
PRIMARY,GBPUSD,1687436100000,1687437000000,1687437000000,-1,-4.375245382800929,1.27751,1.2777749999999999,1.2777749999999999,1.27698,2.649999999999597,stop,-2.649999999999597,-3.449999999999597,-3.8499999999995973,-1.301886792452876,-1.4528301886793142
PRIMARY,GBPUSD,1687437000000,1687437900000,1687438800000,1,4.094907907593056,1.27867,1.27978,1.2781150000000001,1.27978,5.549999999999722,target,11.099999999999444,10.299999999999443,9.899999999999444,1.8558558558558484,1.7837837837837731
PRIMARY,GBPUSD,1687440600000,1687441500000,1687441500000,-1,-4.401070128102159,1.2779,1.2782200000000001,1.2782200000000001,1.2772599999999998,3.20000000000098,stop,-3.20000000000098,-4.00000000000098,-4.40000000000098,-1.2499999999999234,-1.3749999999998852
PRIMARY,GBPUSD,1687445100000,1687446000000,1687446000000,-1,-3.4675883927783078,1.27731,1.2756599999999998,1.278135,1.2756599999999998,8.250000000000757,target,16.500000000001513,15.700000000001513,15.300000000001514,1.9030303030303117,1.854545454545468
PRIMARY,GBPUSD,1687447800000,1687448700000,1687449600000,-1,-3.652748350874821,1.27546,1.2737100000000001,1.276335,1.2737100000000001,8.749999999999591,target,17.499999999999183,16.699999999999182,16.299999999999184,1.9085714285714241,1.8628571428571365
PRIMARY,GBPUSD,1687454100000,1687455000000,1687455000000,-1,-5.347487742716911,1.27497,1.2736299999999998,1.27564,1.2736299999999998,6.700000000000594,target,13.400000000001189,12.600000000001188,12.20000000000119,1.8805970149253837,1.8208955223880756
PRIMARY,GBPUSD,1687455900000,1687456800000,1687456800000,-1,-4.0661085839981945,1.27435,1.274575,1.274575,1.2739,2.250000000000307,both_hit_adverse_first,-2.249999999999197,-3.049999999999197,-3.4499999999991973,-1.3555555555550138,-1.5333333333327674
PRIMARY,GBPUSD,1687466700000,1687467600000,1687469400000,1,3.7773978902221743,1.27376,1.27362,1.2733050000000001,1.27467,4.549999999999832,time_stop,-1.40000000000029,-2.2000000000002897,-2.60000000000029,-0.48351648351656507,-0.5714285714286563
PRIMARY,GBPUSD,1687472100000,1687473000000,1687473000000,-1,-16.775490870946413,1.2744,1.274545,1.274545,1.2741099999999999,1.4500000000006175,stop,-1.4500000000006175,-2.2500000000006173,-2.6500000000006176,-1.5517241379307993,-1.8275862068961994
PRIMARY,GBPUSD,1687484700000,1687485600000,1687486500000,1,10.06218548960568,1.27473,1.27459,1.27459,1.27501,1.40000000000029,stop,-1.40000000000029,-2.2000000000002897,-2.60000000000029,-1.571428571428453,-1.8571428571426798
PRIMARY,GBPUSD,1687486500000,1687487400000,1687487400000,-1,-18.628245129545657,1.27457,1.2746499999999998,1.2746499999999998,1.27441,0.7999999999996898,stop,-0.7999999999985796,-1.5999999999985797,-1.9999999999985796,-1.999999999999,-2.4999999999991935
PRIMARY,EURUSD,1687487400000,1687488300000,1687488300000,1,3.276543477257868,1.09571,1.0956074999999998,1.0956074999999998,1.095915,1.0250000000000536,stop,-1.0250000000011639,-1.825000000001164,-2.225000000001164,-1.780487804879091,-2.170731707318095
PRIMARY,GBPUSD,1687487400000,1687488300000,1687488300000,1,8.765614284240533,1.27485,1.274745,1.274745,1.27506,1.0500000000002174,stop,-1.0500000000002174,-1.8500000000002175,-2.2500000000002176,-1.7619047619046042,-2.1428571428569065
PRIMARY,EURUSD,1687491000000,1687491900000,1687491900000,-1,-3.0285172857941665,1.09536,1.095405,1.095405,1.0952699999999997,0.45000000000072765,stop,-0.4500000000007276,-1.2500000000007276,-1.6500000000007276,-2.777777777774903,-3.6666666666623544
PRIMARY,GBPUSD,1687494600000,1687495500000,1687497300000,-1,-6.9385306851866,1.27261,1.27187,1.27317,1.27149,5.600000000000049,time_stop,7.399999999999629,6.599999999999629,6.199999999999629,1.178571428571352,1.107142857142781
PRIMARY,EURUSD,1687496400000,1687497300000,1687498200000,-1,-23.76343627548594,1.09402,1.09338,1.0943399999999999,1.09338,3.1999999999998696,target,6.399999999999739,5.599999999999739,5.199999999999739,1.7499999999999898,1.6249999999999847
PRIMARY,GBPUSD,1687497300000,1687498200000,1687498200000,-1,-10.30734104519973,1.27145,1.271625,1.271625,1.2711,1.7500000000003626,stop,-1.7500000000003624,-2.550000000000362,-2.9500000000003626,-1.4571428571427623,-1.6857142857141436
PRIMARY,EURUSD,1687498200000,1687499100000,1687499100000,-1,-3.2563680315534413,1.09383,1.0938700000000001,1.0938700000000001,1.09375,0.40000000000040004,stop,-0.40000000000040004,-1.2000000000004,-1.6000000000004,-2.999999999998,-3.9999999999969997
PRIMARY,EURUSD,1687500000000,1687500900000,1687500900000,1,4.187607889232018,1.09399,1.09393,1.09393,1.09411,0.5999999999994897,stop,-0.5999999999994898,-1.3999999999994899,-1.7999999999994898,-2.3333333333344677,-3.000000000001701
PRIMARY,GBPUSD,1687500900000,1687501800000,1687501800000,-1,-5.41343762770662,1.27118,1.27138,1.27138,1.27078,1.99999999999978,stop,-1.9999999999997797,-2.7999999999997796,-3.19999999999978,-1.4000000000000439,-1.600000000000066
PRIMARY,GBPUSD,1687503600000,1687504500000,1687504500000,-1,-6.227749602862142,1.27095,1.270725,1.2710625,1.270725,1.1249999999995983,target,2.249999999999197,1.449999999999197,1.0499999999991971,1.2888888888886354,0.9333333333329529
PRIMARY,GBPUSD,1687511700000,1687512600000,1687512600000,1,5.207611844123885,1.27164,1.2713050000000001,1.2713050000000001,1.27231,3.3499999999997425,stop,-3.349999999999742,-4.149999999999742,-4.549999999999742,-1.238805970149272,-1.358208955223908
PRIMARY,GBPUSD,1687514400000,1687515300000,1687515300000,1,8.472987012630712,1.27257,1.27218,1.27218,1.2733499999999998,3.899999999998905,stop,-3.8999999999989043,-4.699999999998904,-5.0999999999989045,-1.2051282051282626,-1.307692307692394
PRIMARY,GBPUSD,1687515300000,1687516200000,1687517100000,-1,-34.974484356880254,1.27051,1.27139,1.27139,1.26875,8.799999999999917,stop,-8.799999999999919,-9.59999999999992,-9.999999999999918,-1.090909090909092,-1.1363636363636378
PRIMARY,GBPUSD,1687522500000,1687523400000,1687524300000,1,5.338216044803793,1.27058,1.2712100000000002,1.270265,1.2712100000000002,3.1500000000006523,target,6.300000000001305,5.500000000001305,5.100000000001304,1.7460317460317987,1.619047619047698
PRIMARY,GBPUSD,1687524300000,1687525200000,1687527000000,1,8.689728197146183,1.2719,1.27179,1.27135,1.273,5.499999999999394,time_stop,-1.100000000000545,-1.900000000000545,-2.300000000000545,-0.34545454545468257,-0.41818181818196337
PRIMARY,GBPUSD,1687528800000,1687529700000,1687529700000,1,93.46824039375629,1.27247,1.272205,1.272205,1.273,2.649999999999597,stop,-2.649999999999597,-3.449999999999597,-3.8499999999995973,-1.301886792452876,-1.4528301886793142
PRIMARY,GBPUSD,1687529700000,1687530600000,1687530600000,-1,-9.42863667401015,1.27158,1.272005,1.272005,1.2707299999999997,4.250000000001197,stop,-4.250000000001197,-5.050000000001197,-5.450000000001197,-1.188235294117594,-1.282352941176391
PRIMARY,GBPUSD,1687530600000,1687531500000,1687531500000,1,99.9428447711406,1.27253,1.2720749999999998,1.2720749999999998,1.2734400000000001,4.550000000000941,stop,-4.550000000000942,-5.350000000000942,-5.750000000000942,-1.1758241758241397,-1.2637362637362095
PRIMARY,GBPUSD,1687531500000,1687532400000,1687532400000,-1,-5.700461751956274,1.27209,1.27229,1.27229,1.27169,1.99999999999978,stop,-1.9999999999997797,-2.7999999999997796,-3.19999999999978,-1.4000000000000439,-1.600000000000066
PRIMARY,GBPUSD,1687532400000,1687533300000,1687534200000,1,14.407147727954907,1.27317,1.27265,1.27265,1.2742099999999998,5.199999999999649,stop,-5.199999999998539,-5.999999999998539,-6.399999999998539,-1.1538461538459506,-1.2307692307690328
PRIMARY,GBPUSD,1687534200000,1687535100000,1687536000000,-1,-11.23098219038427,1.27223,1.27115,1.27277,1.27115,5.399999999999849,target,10.799999999999699,9.999999999999698,9.5999999999997,1.8518518518518476,1.7777777777777717
PRIMARY,GBPUSD,1687537800000,1687538700000,1687538700000,-1,-4.092411500607972,1.27151,1.27171,1.27171,1.27111,1.99999999999978,both_hit_adverse_first,-1.9999999999997797,-2.7999999999997796,-3.19999999999978,-1.4000000000000439,-1.600000000000066
PRIMARY,GBPUSD,1687542300000,1687543200000,1687543200000,1,3.6949211782897824,1.27104,1.27098,1.27098,1.27116,0.6000000000005999,both_hit_adverse_first,-0.5999999999994898,-1.3999999999994899,-1.7999999999994898,-2.33333333333015,-2.9999999999961497
PRIMARY,GBPUSD,1687545000000,1687545900000,1687545900000,1,14.284627158532745,1.27159,1.27123,1.27123,1.2723099999999998,3.59999999999916,stop,-3.5999999999991594,-4.399999999999159,-4.79999999999916,-1.2222222222222738,-1.333333333333411
PRIMARY,GBPUSD,1687545900000,1687546800000,1687548600000,-1,-3.0227023698030413,1.26982,1.26979,1.270685,1.2680899999999997,8.650000000001157,time_stop,0.2999999999997449,-0.5000000000002551,-0.900000000000255,-0.05780346820811425,-0.10404624277458205
PRIMARY,GBPUSD,1687550400000,1687551300000,1687553100000,1,9.021064998192289,1.27108,1.27134,1.2704974999999998,1.272245,5.825000000000413,time_stop,2.5999999999992696,1.7999999999992695,1.3999999999992696,0.3090128755363334,0.24034334763934254
PRIMARY,GBPUSD,1687554000000,1687554900000,1687554900000,-1,-3.204326404322251,1.27092,1.27107,1.27107,1.2706200000000003,1.4999999999987246,stop,-1.4999999999987246,-2.2999999999987244,-2.6999999999987248,-1.5333333333337866,-1.8000000000006804
PRIMARY,GBPUSD,1687555800000,1687556700000,1687556700000,-1,-9.677095637025406,1.27082,1.270875,1.270875,1.2707100000000002,0.5499999999991622,both_hit_adverse_first,-0.5499999999991623,-1.3499999999991623,-1.7499999999991622,-2.4545454545476706,-3.1818181818215057
PRIMARY,GBPUSD,1687558500000,1687559400000,1687559400000,-1,-43.719345779154224,1.27075,1.270875,1.270875,1.2705000000000002,1.2499999999993072,stop,-1.2499999999993072,-2.049999999999307,-2.4499999999993074,-1.6400000000003545,-1.9600000000005322
PRIMARY,GBPUSD,1687559400000,1687560300000,1687560300000,1,3.606640330927051,1.27107,1.27135,1.27093,1.27135,1.40000000000029,target,2.80000000000058,2.00000000000058,1.6000000000005798,1.428571428571547,1.1428571428573204
PRIMARY,GBPUSD,1687744800000,1687745700000,1687745700000,1,6.2715637833026525,1.27249,1.2724225,1.2724225,1.2726249999999997,0.674999999998871,both_hit_adverse_first,-0.674999999998871,-1.474999999998871,-1.874999999998871,-2.1851851851871675,-2.7777777777807513
PRIMARY,GBPUSD,1687745700000,1687746600000,1687746600000,1,14.176407006972378,1.2726899999999999,1.2728899999999999,1.2725899999999999,1.2728899999999999,0.99999999999989,target,1.9999999999997797,1.1999999999997797,0.7999999999997798,1.1999999999999118,0.7999999999998678
PRIMARY,GBPUSD,1687746600000,1687747500000,1687747500000,1,7.2995125966305965,1.27301,1.27285,1.27285,1.27333,1.60000000000049,stop,-1.5999999999993797,-2.3999999999993795,-2.79999999999938,-1.499999999999153,-1.7499999999990765
PRIMARY,EURUSD,1687748400000,1687749300000,1687749300000,-1,-3.984848029088859,1.09019,1.090395,1.090395,1.08978,2.0500000000001073,stop,-2.0500000000001073,-2.850000000000107,-3.2500000000001075,-1.3902439024390039,-1.585365853658506
PRIMARY,GBPUSD,1687749300000,1687750200000,1687750200000,1,2.808450975675209,1.27322,1.2730299999999999,1.2730299999999999,1.2736,1.900000000000235,stop,-1.900000000001345,-2.700000000001345,-3.1000000000013452,-1.4210526315794794,-1.6315789473689273
PRIMARY,EURUSD,1687751100000,1687752000000,1687752000000,-1,-3.9136869401055465,1.09053,1.0903500000000002,1.09062,1.0903500000000002,0.8999999999992349,target,1.7999999999984695,0.9999999999984694,0.5999999999984695,1.111111111110355,0.6666666666655329
PRIMARY,GBPUSD,1687752900000,1687753800000,1687753800000,1,4.9394085663223954,1.2734,1.2738500000000001,1.2731750000000002,1.2738500000000001,2.250000000000307,target,4.500000000000615,3.700000000000615,3.3000000000006144,1.6444444444444934,1.4666666666667396
PRIMARY,EURUSD,1687754700000,1687755600000,1687755600000,-1,-2.8749668092173195,1.09036,1.090495,1.090495,1.09009,1.3499999999999623,stop,-1.3499999999999623,-2.149999999999962,-2.5499999999999625,-1.592592592592609,-1.8888888888889137
PRIMARY,GBPUSD,1687755600000,1687756500000,1687756500000,1,3.3052737986542757,1.27352,1.27333,1.27333,1.2738999999999998,1.8999999999991248,stop,-1.8999999999991246,-2.6999999999991244,-3.099999999999125,-1.4210526315791412,-1.631578947368712
PRIMARY,EURUSD,1687759200000,1687760100000,1687760100000,1,9.476880718239974,1.09067,1.09084,1.090585,1.09084,0.8500000000000175,target,1.7000000000000348,0.9000000000000348,0.5000000000000349,1.0588235294117838,0.5882352941176759
PRIMARY,GBPUSD,1687761000000,1687761900000,1687762800000,-1,-6.313823590195026,1.27294,1.2732199999999998,1.2732199999999998,1.27238,2.7999999999994696,stop,-2.7999999999983594,-3.599999999998359,-3.9999999999983595,-1.2857142857139432,-1.4285714285711133
PRIMARY,EURUSD,1687763700000,1687764600000,1687764600000,-1,-2.9168372996853495,1.09039,1.09006,1.090555,1.09006,1.6499999999997073,target,3.2999999999994145,2.4999999999994147,2.0999999999994143,1.5151515151514292,1.2727272727271435
PRIMARY,EURUSD,1687768200000,1687769100000,1687769100000,1,3.6122545235040397,1.09093,1.09079,1.09079,1.09121,1.40000000000029,stop,-1.40000000000029,-2.2000000000002897,-2.60000000000029,-1.571428571428453,-1.8571428571426798
PRIMARY,GBPUSD,1687768200000,1687769100000,1687769100000,1,5.731968936502618,1.27372,1.27358,1.27358,1.274,1.40000000000029,stop,-1.40000000000029,-2.2000000000002897,-2.60000000000029,-1.571428571428453,-1.8571428571426798
PRIMARY,GBPUSD,1687770900000,1687771800000,1687771800000,-1,-22.653697591154256,1.27241,1.2715800000000002,1.272825,1.2715800000000002,4.149999999999432,target,8.299999999998864,7.499999999998864,7.099999999998864,1.8072289156626242,1.7108433734939363
PRIMARY,GBPUSD,1687771800000,1687772700000,1687772700000,-1,-28.783961383471297,1.27169,1.27207,1.27207,1.27093,3.80000000000047,stop,-3.8000000000004697,-4.6000000000004695,-5.00000000000047,-1.2105263157894475,-1.3157894736841713
PRIMARY,GBPUSD,1687772700000,1687773600000,1687773600000,1,2.9311943305227985,1.27213,1.271925,1.271925,1.27254,2.0500000000001073,both_hit_adverse_first,-2.0500000000001073,-2.850000000000107,-3.2500000000001075,-1.3902439024390039,-1.585365853658506
PRIMARY,GBPUSD,1687773600000,1687774500000,1687774500000,1,3.542127308219837,1.27287,1.27362,1.272495,1.27362,3.7500000000001426,target,7.500000000000284,6.700000000000284,6.300000000000284,1.7866666666666746,1.680000000000012
PRIMARY,GBPUSD,1687774500000,1687775400000,1687775400000,1,4.581666838040905,1.2739099999999999,1.27339,1.27339,1.2749499999999998,5.199999999999649,stop,-5.199999999998539,-5.999999999998539,-6.399999999998539,-1.1538461538459506,-1.2307692307690328
PRIMARY,GBPUSD,1687776300000,1687777200000,1687777200000,1,5.063094543154997,1.27429,1.2740299999999998,1.2740299999999998,1.27481,2.60000000000038,stop,-2.60000000000149,-3.40000000000149,-3.80000000000149,-1.3076923076926896,-1.4615384615388212
PRIMARY,GBPUSD,1687790700000,1687791600000,1687793400000,1,4.310701273158558,1.2715,1.27156,1.27082,1.27286,6.80000000000014,time_stop,0.5999999999994898,-0.20000000000051021,-0.6000000000005101,-0.02941176470595678,-0.08823529411772026
PRIMARY,GBPUSD,1687793400000,1687794300000,1687794300000,-1,-5.074135327919081,1.2704900000000001,1.2710250000000003,1.2710250000000003,1.26942,5.350000000000632,stop,-5.350000000001742,-6.150000000001742,-6.550000000001742,-1.1495327102805637,-1.2242990654207417
PRIMARY,GBPUSD,1687805100000,1687806000000,1687806000000,-1,-8.959753394536442,1.27218,1.2719300000000002,1.272305,1.2719300000000002,1.2499999999993072,target,2.4999999999986144,1.6999999999986144,1.2999999999986145,1.3599999999996453,1.039999999999468
PRIMARY,GBPUSD,1687808700000,1687809600000,1687811400000,1,3.1844727435523934,1.27223,1.27231,1.271865,1.2729599999999999,3.6499999999994874,time_stop,0.8000000000008001,8.000267115448878e-13,-0.3999999999991999,2.191854004232877e-13,-0.1095890410956866
PRIMARY,GBPUSD,1687813200000,1687814100000,1687814100000,1,14.930635896316124,1.2720099999999999,1.2719049999999998,1.2719049999999998,1.27222,1.0500000000002174,both_hit_adverse_first,-1.0500000000002174,-1.8500000000002175,-2.2500000000002176,-1.7619047619046042,-2.1428571428569065
PRIMARY,EURUSD,1687830300000,1687831200000,1687831200000,1,6.405913399819732,1.09109,1.0910199999999999,1.0910199999999999,1.0912299999999997,0.6999999999990347,stop,-0.700000000000145,-1.500000000000145,-1.900000000000145,-2.1428571428603047,-2.714285714289664
PRIMARY,EURUSD,1687831200000,1687832100000,1687833000000,-1,-5.600603001676498,1.09087,1.0909725,1.0909725,1.0906650000000002,1.0249999999989434,stop,-1.0249999999989434,-1.8249999999989435,-2.2249999999989436,-1.7804878048788533,-2.1707317073182804
PRIMARY,EURUSD,1687842000000,1687842900000,1687842900000,-1,-2.7121489714772666,1.09176,1.0920800000000002,1.0920800000000002,1.09112,3.1999999999998696,stop,-3.20000000000098,-4.00000000000098,-4.40000000000098,-1.250000000000357,-1.3750000000003624
PRIMARY,GBPUSD,1687847400000,1687848300000,1687848300000,1,2.913486885014483,1.27326,1.2731,1.2731,1.2735800000000002,1.60000000000049,stop,-1.6000000000016001,-2.4000000000016,-2.8000000000016003,-1.5000000000005407,-1.7500000000004643
PRIMARY,EURUSD,1687848300000,1687849200000,1687849200000,-1,-3.5712377614548396,1.09268,1.09274,1.09274,1.09256,0.6000000000005999,stop,-0.5999999999994898,-1.3999999999994899,-1.7999999999994898,-2.33333333333015,-2.9999999999961497
PRIMARY,EURUSD,1687851900000,1687852800000,1687852800000,-1,-3.2211072075227105,1.09233,1.09249,1.09249,1.0920100000000001,1.5999999999993797,stop,-1.5999999999993797,-2.3999999999993795,-2.79999999999938,-1.5000000000001938,-1.7500000000002909
PRIMARY,EURUSD,1687852800000,1687853700000,1687854600000,1,3.077847106947979,1.09262,1.0924749999999999,1.0924749999999999,1.0929099999999998,1.4499999999995072,stop,-1.4500000000006175,-2.2500000000006173,-2.6500000000006176,-1.5517241379319875,-1.8275862068975988
PRIMARY,GBPUSD,1687852800000,1687853700000,1687855500000,1,4.84540841511425,1.2735699999999999,1.27344,1.273275,1.27416,2.9500000000004523,time_stop,-1.2999999999996348,-2.0999999999996346,-2.499999999999635,-0.711864406779428,-0.8474576271183905
PRIMARY,EURUSD,1687854600000,1687855500000,1687856400000,-1,-2.9087733714231327,1.09217,1.092435,1.092435,1.0916400000000002,2.649999999999597,both_hit_adverse_first,-2.649999999999597,-3.449999999999597,-3.8499999999995973,-1.301886792452876,-1.4528301886793142
PRIMARY,GBPUSD,1687866300000,1687867200000,1687867200000,1,4.231746267241377,1.27377,1.273425,1.273425,1.2744600000000001,3.4500000000003976,stop,-3.450000000000397,-4.250000000000397,-4.650000000000397,-1.2318840579709875,-1.3478260869564815
PRIMARY,GBPUSD,1687867200000,1687868100000,1687868100000,-1,-14.822029689860127,1.27271,1.27168,1.273225,1.27168,5.150000000000432,target,10.300000000000864,9.500000000000863,9.100000000000865,1.8446601941747702,1.7669902912621556
PRIMARY,GBPUSD,1687868100000,1687869000000,1687869000000,-1,-7.124336919992719,1.27172,1.27221,1.27221,1.2707399999999998,4.900000000001015,stop,-4.900000000001015,-5.7000000000010145,-6.100000000001015,-1.1632653061224152,-1.244897959183623
PRIMARY,GBPUSD,1687869000000,1687869900000,1687869900000,-1,-21.493527021328536,1.27131,1.27152,1.27152,1.27089,2.0999999999993246,stop,-2.100000000000435,-2.9000000000004347,-3.300000000000435,-1.380952380953032,-1.571428571429284
PRIMARY,GBPUSD,1687869900000,1687870800000,1687870800000,1,3.535468332276582,1.27187,1.2723900000000004,1.27161,1.2723900000000004,2.60000000000149,target,5.20000000000298,4.40000000000298,4.00000000000298,1.6923076923078688,1.538461538461803
PRIMARY,GBPUSD,1687871700000,1687872600000,1687872600000,1,18.881284868684542,1.2726600000000001,1.2724550000000001,1.2724550000000001,1.2730700000000001,2.0500000000001073,both_hit_adverse_first,-2.0500000000001073,-2.850000000000107,-3.2500000000001075,-1.3902439024390039,-1.585365853658506
PRIMARY,GBPUSD,1687872600000,1687873500000,1687873500000,1,6.9236386284975575,1.27325,1.2738399999999999,1.272955,1.2738399999999999,2.949999999999342,target,5.899999999998684,5.099999999998684,4.699999999998684,1.7288135593219736,1.59322033898296
PRIMARY,GBPUSD,1687875300000,1687876200000,1687876200000,1,3.3592278636367836,1.27312,1.27275,1.27275,1.27386,3.699999999999815,stop,-3.6999999999998145,-4.499999999999814,-4.899999999999815,-1.2162162162162269,-1.3243243243243406
PRIMARY,GBPUSD,1687879800000,1687880700000,1687880700000,1,9.990585165252,1.27383,1.273285,1.273285,1.27492,5.450000000000177,stop,-5.450000000000177,-6.250000000000177,-6.650000000000177,-1.1467889908256832,-1.220183486238525
PRIMARY,GBPUSD,1687881600000,1687882500000,1687882500000,1,3.7724267977075936,1.2745,1.2752100000000002,1.2741449999999999,1.2752100000000002,3.5500000000010528,target,7.100000000002105,6.300000000002105,5.9000000000021044,1.7746478873240104,1.6619718309860154
PRIMARY,GBPUSD,1687897800000,1687898700000,1687898700000,-1,-3.4196800279897697,1.27434,1.274475,1.274475,1.27407,1.3499999999999623,stop,-1.3499999999999623,-2.149999999999962,-2.5499999999999625,-1.592592592592609,-1.8888888888889137
PRIMARY,GBPUSD,1687898700000,1687899600000,1687900500000,1,10.12046316870864,1.27495,1.27467,1.27467,1.2755100000000001,2.80000000000058,stop,-2.80000000000058,-3.6000000000005796,-4.00000000000058,-1.2857142857142265,-1.4285714285713398
PRIMARY,GBPUSD,1687905900000,1687906800000,1687906800000,-1,-17.520867546266615,1.27536,1.27512,1.27548,1.27512,1.2000000000000897,target,2.4000000000001798,1.6000000000001797,1.2000000000001798,1.3333333333333834,1.000000000000075
PRIMARY,GBPUSD,1687916700000,1687917600000,1687917600000,-1,-20.60544643736624,1.27471,1.27477,1.27477,1.2745900000000001,0.5999999999994897,stop,-0.5999999999994898,-1.3999999999994899,-1.7999999999994898,-2.3333333333344677,-3.000000000001701
