connected,server_fingerprint,terminal_build,time_msc,time_utc
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046461732,2026-07-14T16:27:41.732198Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046463817,2026-07-14T16:27:43.817086Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046465884,2026-07-14T16:27:45.884382Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046467961,2026-07-14T16:27:47.961653Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046470032,2026-07-14T16:27:50.032108Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046472134,2026-07-14T16:27:52.134082Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046474199,2026-07-14T16:27:54.199513Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046476282,2026-07-14T16:27:56.282381Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046478345,2026-07-14T16:27:58.345692Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046480411,2026-07-14T16:28:00.411344Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046482509,2026-07-14T16:28:02.509849Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046484581,2026-07-14T16:28:04.581857Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046486665,2026-07-14T16:28:06.665440Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046488731,2026-07-14T16:28:08.731559Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046490808,2026-07-14T16:28:10.808756Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046492873,2026-07-14T16:28:12.873791Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046494962,2026-07-14T16:28:14.962968Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046497023,2026-07-14T16:28:17.023808Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046499091,2026-07-14T16:28:19.091516Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046501168,2026-07-14T16:28:21.168315Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046503230,2026-07-14T16:28:23.230674Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046505301,2026-07-14T16:28:25.301766Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046507365,2026-07-14T16:28:27.365891Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046509432,2026-07-14T16:28:29.432584Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046511522,2026-07-14T16:28:31.522778Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046513582,2026-07-14T16:28:33.582092Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046515644,2026-07-14T16:28:35.644044Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046517712,2026-07-14T16:28:37.712598Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046519778,2026-07-14T16:28:39.778822Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046521869,2026-07-14T16:28:41.869545Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046523929,2026-07-14T16:28:43.929452Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046525991,2026-07-14T16:28:45.991039Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046528051,2026-07-14T16:28:48.051082Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046530116,2026-07-14T16:28:50.116327Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046532206,2026-07-14T16:28:52.206654Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046534270,2026-07-14T16:28:54.270147Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046536334,2026-07-14T16:28:56.334862Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046538398,2026-07-14T16:28:58.398886Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046540469,2026-07-14T16:29:00.469588Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046542536,2026-07-14T16:29:02.536972Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046544604,2026-07-14T16:29:04.604253Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046546682,2026-07-14T16:29:06.682729Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046548760,2026-07-14T16:29:08.760096Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046550847,2026-07-14T16:29:10.847086Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046552931,2026-07-14T16:29:12.931661Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046555007,2026-07-14T16:29:15.007176Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046557079,2026-07-14T16:29:17.079748Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046559146,2026-07-14T16:29:19.146951Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046561216,2026-07-14T16:29:21.216223Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046563280,2026-07-14T16:29:23.280902Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046565374,2026-07-14T16:29:25.374730Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046567443,2026-07-14T16:29:27.443575Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046569527,2026-07-14T16:29:29.527123Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046571601,2026-07-14T16:29:31.601093Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046573664,2026-07-14T16:29:33.664451Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046575726,2026-07-14T16:29:35.726352Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046577792,2026-07-14T16:29:37.792250Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046579857,2026-07-14T16:29:39.857164Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046581933,2026-07-14T16:29:41.933885Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046583999,2026-07-14T16:29:43.999584Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046586066,2026-07-14T16:29:46.066384Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046588157,2026-07-14T16:29:48.157495Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046594336,2026-07-14T16:29:54.336819Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046603126,2026-07-14T16:30:03.126336Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046605219,2026-07-14T16:30:05.219737Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046607285,2026-07-14T16:30:07.285852Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046609357,2026-07-14T16:30:09.357198Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046611435,2026-07-14T16:30:11.435442Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046613502,2026-07-14T16:30:13.502642Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046615570,2026-07-14T16:30:15.570232Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046617635,2026-07-14T16:30:17.635557Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046619699,2026-07-14T16:30:19.699337Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046621803,2026-07-14T16:30:21.803297Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046623877,2026-07-14T16:30:23.877859Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046625941,2026-07-14T16:30:25.941966Z
1,CE114ABFB8C653A060DAD7EA33FAF948B5786F691953B2D4E230EB7986120797,6006,1784046628012,2026-07-14T16:30:28.012133Z
