arm,signal_time_server,entry_time_server,entry_time_utc,exit_time_server,direction,entry,stop,target,exit_price,exit_kind,risk_pips,spread_gate_pips,gross_r,net_r_x1,net_r_x1_5,net_r_x2
CONTROL,2020-09-04 10:55:00,2020-09-04 11:00:00,2020-09-04 08:00:00,2020-09-04 11:41:00,-1,1.18399,1.18507,1.1822620000000001,1.18507,STOP,10.799999999999699,0.2,-1.0,-1.1388888888888928,-1.2083333333333393,-1.2777777777777855
CONTROL,2020-09-04 11:40:00,2020-09-04 11:45:00,2020-09-04 08:45:00,2020-09-04 12:59:00,1,1.18533,1.18387,1.187666,1.18525,TIME,14.600000000000168,0.2,-0.054794520547999374,-0.15753424657539544,-0.2089041095890935,-0.2602739726027915
CONTROL,2020-09-04 12:55:00,2020-09-04 13:00:00,2020-09-04 10:00:00,2020-09-04 13:45:00,1,1.18524,1.1843903571428571,1.1865994285714287,1.1843903571428571,STOP,8.496428571429515,0.2,-1.0,-1.1765447667086815,-1.2648171500630223,-1.353089533417363
CONTROL,2020-09-04 13:45:00,2020-09-04 13:50:00,2020-09-04 10:50:00,2020-09-04 15:04:00,1,1.18472,1.1839175,1.186004,1.18433,TIME,8.025000000000393,0.3,-0.48598130841105464,-0.6728971962615128,-0.7663551401867419,-0.8598130841119709
CONTROL,2020-09-04 16:05:00,2020-09-04 16:10:00,2020-09-04 13:10:00,2020-09-04 17:24:00,-1,1.1809,1.1839000000000002,1.1761,1.1801300000000001,TIME,30.000000000001137,0.2,0.25666666666663607,0.20666666666663797,0.18166666666663892,0.15666666666663986
CONTROL,2020-09-07 11:00:00,2020-09-07 11:05:00,2020-09-07 08:05:00,2020-09-07 11:57:00,1,1.18409,1.1833775,1.1852300000000002,1.1833775,STOP,7.125000000001158,0.2,-1.0,-1.2105263157894395,-1.315789473684159,-1.421052631578879
CONTROL,2020-09-07 11:55:00,2020-09-07 12:00:00,2020-09-07 09:00:00,2020-09-07 13:14:00,-1,1.18323,1.1848100000000001,1.1807019999999997,1.18218,TIME,15.800000000001369,0.3,0.6645569620252559,0.5696202531645047,0.522151898734129,0.47468354430375337
CONTROL,2020-09-07 13:10:00,2020-09-07 13:15:00,2020-09-07 10:15:00,2020-09-07 14:29:00,-1,1.18218,1.18341,1.1802119999999998,1.1823,TIME,12.300000000000644,0.2,-0.09756097560966803,-0.21951219512185677,-0.2804878048779511,-0.3414634146340455
CONTROL,2020-09-07 14:45:00,2020-09-07 14:50:00,2020-09-07 11:50:00,2020-09-07 14:57:00,-1,1.18241,1.1828664285714285,1.1816797142857143,1.1816797142857143,TARGET,4.564285714285798,0.1,1.6,1.271361502347424,1.107042253521136,0.9427230046948479
CONTROL,2020-09-07 15:15:00,2020-09-07 15:20:00,2020-09-07 12:20:00,2020-09-07 16:34:00,-1,1.18222,1.1827557142857144,1.1813628571428572,1.18209,TIME,5.35714285714306,0.4,0.2426666666665893,-0.03733333333340008,-0.17733333333339482,-0.3173333333333894
CONTROL,2020-09-08 11:00:00,2020-09-08 11:05:00,2020-09-08 08:05:00,2020-09-08 12:19:00,-1,1.18122,1.18216,1.1797159999999998,1.18075,TIME,9.40000000000163,0.2,0.4999999999998819,0.3404255319148032,0.2606382978722638,0.18085106382972443
CONTROL,2020-09-08 12:50:00,2020-09-08 12:55:00,2020-09-08 09:55:00,2020-09-08 14:09:00,-1,1.17943,1.18155,1.1760379999999997,1.17958,TIME,21.200000000001218,0.4,-0.07075471698117258,-0.1415094339623006,-0.1768867924528646,-0.2122641509434286
CONTROL,2020-09-08 14:05:00,2020-09-08 14:10:00,2020-09-08 11:10:00,2020-09-08 15:24:00,-1,1.17958,1.1807103571428572,1.1777714285714287,1.17976,TIME,11.303571428571413,0.3,-0.15924170616100225,-0.2919431279619503,-0.35829383886242433,-0.42464454976289834
CONTROL,2020-09-08 16:25:00,2020-09-08 16:30:00,2020-09-08 13:30:00,2020-09-08 17:44:00,-1,1.17829,1.1802700000000002,1.175122,1.17883,TIME,19.800000000000928,0.3,-0.27272727272725233,-0.3484848484848245,-0.38636363636361065,-0.4242424242423968
CONTROL,2020-09-08 17:40:00,2020-09-08 17:45:00,2020-09-08 14:45:00,2020-09-08 18:59:00,-1,1.17883,1.1804832142857145,1.176184857142857,1.17873,TIME,16.532142857144105,0.2,0.06048822639877901,-0.030244113199399493,-0.07561028299848874,-0.12097645279757799
CONTROL,2020-09-09 11:10:00,2020-09-09 11:15:00,2020-09-09 08:15:00,2020-09-09 12:01:00,-1,1.17767,1.17877,1.1759099999999998,1.1759099999999998,TARGET,11.000000000001009,0.2,1.6,1.4636363636363763,1.3954545454545644,1.3272727272727525
CONTROL,2020-09-09 12:00:00,2020-09-09 12:05:00,2020-09-09 09:05:00,2020-09-09 12:45:00,-1,1.17611,1.17738,1.1740779999999997,1.17738,STOP,12.700000000001044,0.1,-1.0,-1.1181102362204627,-1.1771653543306941,-1.2362204724409254
CONTROL,2020-09-09 12:55:00,2020-09-09 13:00:00,2020-09-09 10:00:00,2020-09-09 14:03:00,-1,1.1767,1.17757,1.1753080000000002,1.1753080000000002,TARGET,8.699999999999264,0.2,1.6,1.4275862068965373,1.3413793103448057,1.2551724137930744
CONTROL,2020-09-09 14:10:00,2020-09-09 14:15:00,2020-09-09 11:15:00,2020-09-09 14:19:00,-1,1.17576,1.1763567857142856,1.1748051428571429,1.1763567857142856,STOP,5.967857142856747,0.3,-1.0,-1.2513464991023506,-1.3770197486535258,-1.5026929982047013
CONTROL,2020-09-09 14:45:00,2020-09-09 14:50:00,2020-09-09 11:50:00,2020-09-09 14:57:00,-1,1.17582,1.1766800000000002,1.174444,1.1766800000000002,STOP,8.60000000000083,0.4,-1.0,-1.174418604651146,-1.261627906976719,-1.348837209302292
CONTROL,2020-09-10 11:00:00,2020-09-10 11:05:00,2020-09-10 08:05:00,2020-09-10 11:30:00,1,1.1820599999999999,1.181300357142857,1.1832754285714284,1.1832754285714284,TARGET,7.59642857142806,0.4,1.6,1.4025387870239643,1.3038081805359463,1.2050775740479285
CONTROL,2020-09-10 11:30:00,2020-09-10 11:35:00,2020-09-10 08:35:00,2020-09-10 12:49:00,1,1.18327,1.1821,1.1851420000000001,1.18351,TIME,11.700000000001154,0.3,0.20512820512820026,0.0769230769230847,0.01282051282052693,-0.051282051282030866
CONTROL,2020-09-10 12:45:00,2020-09-10 12:50:00,2020-09-10 09:50:00,2020-09-10 14:04:00,1,1.18351,1.1828917857142858,1.184499142857143,1.1838,TIME,6.182142857142914,0.4,0.46909300982074903,0.2264586943961412,0.1051415366838373,-0.016175621028466647
CONTROL,2020-09-10 14:00:00,2020-09-10 14:05:00,2020-09-10 11:05:00,2020-09-10 14:45:00,1,1.18381,1.183242142857143,1.1847185714285715,1.1847185714285715,TARGET,5.6785714285712,0.3,1.6,1.335849056603763,1.2037735849056446,1.071698113207526
CONTROL,2020-09-10 15:05:00,2020-09-10 15:10:00,2020-09-10 12:10:00,2020-09-10 15:31:00,1,1.18471,1.18306,1.18735,1.18735,TARGET,16.499999999999293,0.2,1.6,1.5090909090909053,1.4636363636363579,1.4181818181818104
CONTROL,2020-09-11 10:55:00,2020-09-11 11:00:00,2020-09-11 08:00:00,2020-09-11 11:35:00,-1,1.18341,1.1847400000000001,1.181282,1.1847400000000001,STOP,13.300000000000534,0.3,-1.0,-1.1127819548872135,-1.1691729323308202,-1.225563909774427
CONTROL,2020-09-11 11:35:00,2020-09-11 11:40:00,2020-09-11 08:40:00,2020-09-11 12:54:00,1,1.18519,1.18379,1.18743,1.18709,TIME,14.000000000000679,0.3,1.3571428571428006,1.2499999999999487,1.1964285714285228,1.1428571428570966
CONTROL,2020-09-11 12:50:00,2020-09-11 12:55:00,2020-09-11 09:55:00,2020-09-11 13:28:00,1,1.18709,1.1860199999999999,1.1888020000000001,1.1860199999999999,STOP,10.700000000001264,0.2,-1.0,-1.140186915887834,-1.210280373831751,-1.2803738317756679
CONTROL,2020-09-11 13:35:00,2020-09-11 13:40:00,2020-09-11 10:40:00,2020-09-11 13:47:00,1,1.1865700000000001,1.18584,1.1877380000000004,1.18584,STOP,7.300000000001194,0.4,-1.0,-1.205479452054761,-1.3082191780821413,-1.4109589041095218
CONTROL,2020-09-11 14:00:00,2020-09-11 14:05:00,2020-09-11 11:05:00,2020-09-11 14:26:00,1,1.18635,1.18542,1.1878380000000002,1.18542,STOP,9.300000000000974,0.4,-1.0,-1.1612903225806281,-1.2419354838709424,-1.3225806451612565
CONTROL,2020-09-14 10:55:00,2020-09-14 11:00:00,2020-09-14 08:00:00,2020-09-14 12:14:00,1,1.18635,1.1855099999999998,1.1876940000000002,1.18584,TIME,8.40000000000174,0.4,-0.6071428571427439,-0.7857142857141355,-0.8749999999998312,-0.964285714285527
CONTROL,2020-09-14 12:10:00,2020-09-14 12:15:00,2020-09-14 09:15:00,2020-09-14 12:39:00,1,1.18584,1.185230357142857,1.1868154285714287,1.185230357142857,STOP,6.096428571429335,0.3,-1.0,-1.2460456942003206,-1.369068541300481,-1.4920913884006413
CONTROL,2020-09-14 12:50:00,2020-09-14 12:55:00,2020-09-14 09:55:00,2020-09-14 13:12:00,1,1.1854,1.1847260714285714,1.1864782857142857,1.1864782857142857,TARGET,6.739285714285614,0.3,1.6,1.377424483306833,1.2661367249602495,1.1548489666136659
CONTROL,2020-09-14 13:15:00,2020-09-14 13:20:00,2020-09-14 10:20:00,2020-09-14 14:34:00,1,1.18661,1.18529,1.1887219999999998,1.18748,TIME,13.199999999999878,0.3,0.6590909090910276,0.545454545454663,0.4886363636364806,0.43181818181829823
CONTROL,2020-09-14 14:45:00,2020-09-14 14:50:00,2020-09-14 11:50:00,2020-09-14 15:49:00,1,1.18689,1.1862707142857143,1.1878808571428572,1.1878808571428572,TARGET,6.192857142857111,0.4,1.6,1.3577854671280265,1.2366782006920398,1.115570934256053
CONTROL,2020-09-15 10:55:00,2020-09-15 11:00:00,2020-09-15 08:00:00,2020-09-15 12:14:00,1,1.18808,1.1871692857142857,1.1895371428571428,1.18869,TIME,9.107142857143202,0.4,0.6698039215686015,0.5050980392156665,0.4227450980391991,0.3403921568627316
CONTROL,2020-09-15 12:25:00,2020-09-15 12:30:00,2020-09-15 09:30:00,2020-09-15 12:45:00,1,1.18878,1.1881114285714285,1.1898497142857143,1.1881114285714285,STOP,6.685714285714628,0.4,-1.0,-1.224358974358963,-1.3365384615384444,-1.4487179487179258
CONTROL,2020-09-15 13:20:00,2020-09-15 13:25:00,2020-09-15 10:25:00,2020-09-15 14:39:00,1,1.1892,1.18794,1.191216,1.18971,TIME,12.600000000000389,0.2,0.40476190476190055,0.28571428571428514,0.2261904761904775,0.1666666666666698
CONTROL,2020-09-15 14:50:00,2020-09-15 14:55:00,2020-09-15 11:55:00,2020-09-15 15:38:00,1,1.18898,1.1883242857142857,1.1900291428571426,1.1883242857142857,STOP,6.55714285714204,0.2,-1.0,-1.228758169934669,-1.3431372549020035,-1.457516339869338
CONTROL,2020-09-15 15:40:00,2020-09-15 15:45:00,2020-09-15 12:45:00,2020-09-15 15:47:00,1,1.18836,1.1876014285714287,1.1895737142857143,1.1876014285714287,STOP,7.585714285713863,0.2,-1.0,-1.1977401129943612,-1.296610169491542,-1.3954802259887227
CONTROL,2020-09-16 10:55:00,2020-09-16 11:00:00,2020-09-16 08:00:00,2020-09-16 12:14:00,1,1.18611,1.1853332142857143,1.187352857142857,1.18695,TIME,7.767857142857437,0.1,1.0813793103447247,0.88827586206887,0.7917241379309425,0.6951724137930152
CONTROL,2020-09-16 12:20:00,2020-09-16 12:25:00,2020-09-16 09:25:00,2020-09-16 13:39:00,1,1.18743,1.18647,1.1889660000000002,1.18706,TIME,9.600000000000719,0.1,-0.3854166666666185,-0.5416666666666068,-0.619791666666601,-0.697916666666595
CONTROL,2020-09-16 13:45:00,2020-09-16 13:50:00,2020-09-16 10:50:00,2020-09-16 15:04:00,1,1.18697,1.18613,1.1883140000000003,1.1874,TIME,8.40000000000174,0.1,0.5119047619045731,0.3333333333331815,0.24404761904748573,0.15476190476178991
CONTROL,2020-09-16 15:00:00,2020-09-16 15:05:00,2020-09-16 12:05:00,2020-09-16 15:39:00,1,1.18741,1.1862799999999998,1.1892180000000006,1.1862799999999998,STOP,11.300000000002974,0.4,-1.0,-1.1327433628318235,-1.1991150442477352,-1.265486725663647
CONTROL,2020-09-16 15:45:00,2020-09-16 15:50:00,2020-09-16 12:50:00,2020-09-16 17:04:00,-1,1.1846,1.1876900000000001,1.179656,1.18478,TIME,30.90000000000037,0.3,-0.05825242718441579,-0.10679611650480356,-0.13106796116499744,-0.15533980582519133
CONTROL,2020-09-17 11:00:00,2020-09-17 11:05:00,2020-09-17 08:05:00,2020-09-17 12:19:00,1,1.17948,1.17817,1.1815760000000004,1.17868,TIME,13.100000000001444,0.4,-0.6106870229007983,-0.7251908396946789,-0.7824427480916192,-0.8396946564885593
CONTROL,2020-09-17 12:15:00,2020-09-17 12:20:00,2020-09-17 09:20:00,2020-09-17 13:34:00,-1,1.17866,1.1808400000000001,1.1751719999999999,1.17913,TIME,21.800000000000708,0.4,-0.2155963302752088,-0.28440366972474784,-0.3188073394495174,-0.35321100917428694
CONTROL,2020-09-17 13:30:00,2020-09-17 13:35:00,2020-09-17 10:35:00,2020-09-17 13:51:00,-1,1.17913,1.1799121428571429,1.1778785714285716,1.1799121428571429,STOP,7.821428571428424,0.4,-1.0,-1.1917808219178119,-1.2876712328767177,-1.3835616438356237
CONTROL,2020-09-17 14:00:00,2020-09-17 14:05:00,2020-09-17 11:05:00,2020-09-17 14:57:00,-1,1.1793,1.18052,1.177348,1.18052,STOP,12.199999999999989,0.2,-1.0,-1.1229508196721312,-1.1844262295081969,-1.2459016393442626
CONTROL,2020-09-17 15:55:00,2020-09-17 16:00:00,2020-09-17 13:00:00,2020-09-17 16:18:00,1,1.1808,1.17949,1.1828960000000004,1.17949,STOP,13.100000000001444,0.2,-1.0,-1.1145038167938806,-1.1717557251908208,-1.229007633587761
CONTROL,2020-09-18 11:00:00,2020-09-18 11:05:00,2020-09-18 08:05:00,2020-09-18 11:49:00,-1,1.18425,1.18571,1.181914,1.18571,STOP,14.600000000000168,0.3,-1.0,-1.1027397260273961,-1.1541095890410942,-1.2054794520547922
CONTROL,2020-09-18 11:45:00,2020-09-18 11:50:00,2020-09-18 08:50:00,2020-09-18 13:01:00,1,1.1857199999999999,1.18485,1.1871119999999997,1.18485,STOP,8.699999999999264,0.2,-1.0,-1.1724137931034628,-1.2586206896551944,-1.3448275862069257
CONTROL,2020-09-18 13:10:00,2020-09-18 13:15:00,2020-09-18 10:15:00,2020-09-18 14:29:00,-1,1.1844999999999999,1.1860700000000002,1.1819879999999994,1.18417,TIME,15.700000000002934,0.3,0.2101910828024712,0.1146496815286037,0.06687898089166996,0.01910828025473621
CONTROL,2020-09-18 14:25:00,2020-09-18 14:30:00,2020-09-18 11:30:00,2020-09-18 14:53:00,-1,1.18417,1.1848267857142856,1.183119142857143,1.183119142857143,TARGET,6.567857142856237,0.3,1.6,1.3716150081565754,1.257422512234863,1.1432300163131508
CONTROL,2020-09-18 14:50:00,2020-09-18 14:55:00,2020-09-18 11:55:00,2020-09-18 14:59:00,-1,1.18326,1.1843000000000001,1.1815959999999996,1.1843000000000001,STOP,10.40000000000152,0.3,-1.0,-1.144230769230748,-1.2163461538461222,-1.2884615384614964
CONTROL,2020-09-21 10:55:00,2020-09-21 11:00:00,2020-09-21 08:00:00,2020-09-21 11:22:00,-1,1.18334,1.1843278571428573,1.1817594285714286,1.1817594285714286,TARGET,9.87857142857207,0.2,1.6,1.4481561822125912,1.3722342733188868,1.2963123644251824
CONTROL,2020-09-21 11:20:00,2020-09-21 11:25:00,2020-09-21 08:25:00,2020-09-21 12:39:00,-1,1.18148,1.1833900000000002,1.178424,1.178424,TARGET,19.100000000000783,0.4,1.6,1.5214659685863907,1.482198952879586,1.4429319371727813
CONTROL,2020-09-21 12:35:00,2020-09-21 12:40:00,2020-09-21 09:40:00,2020-09-21 13:54:00,-1,1.1785700000000001,1.17991,1.1764260000000002,1.1786,TIME,13.399999999998968,0.1,-0.022388059701475223,-0.13432835820894654,-0.19029850746268218,-0.24626865671641784
CONTROL,2020-09-21 14:00:00,2020-09-21 14:05:00,2020-09-21 11:05:00,2020-09-21 14:48:00,-1,1.17803,1.1792500000000001,1.1760779999999995,1.1792500000000001,STOP,12.200000000002209,0.3,-1.0,-1.122950819672109,-1.1844262295081633,-1.2459016393442177
CONTROL,2020-09-21 14:50:00,2020-09-21 14:55:00,2020-09-21 11:55:00,2020-09-21 15:22:00,-1,1.17946,1.180279642857143,1.178148571428571,1.178148571428571,TARGET,8.19642857142977,0.4,1.6,1.4169934640523145,1.3254901960784715,1.2339869281046287
CONTROL,2020-09-22 10:55:00,2020-09-22 11:00:00,2020-09-22 08:00:00,2020-09-22 11:18:00,-1,1.17233,1.1733767857142858,1.170655142857143,1.1733767857142858,STOP,10.467857142857362,0.4,-1.0,-1.143295803480038,-1.214943705220057,-1.286591606960076
CONTROL,2020-09-22 11:20:00,2020-09-22 11:25:00,2020-09-22 08:25:00,2020-09-22 11:29:00,-1,1.17316,1.1742325,1.171444,1.1742325,STOP,10.725000000000318,0.3,-1.0,-1.1398601398601358,-1.2097902097902036,-1.2797202797202714
CONTROL,2020-09-22 11:45:00,2020-09-22 11:50:00,2020-09-22 08:50:00,2020-09-22 13:04:00,-1,1.1738,1.1749900000000002,1.1718959999999996,1.1739600000000001,TIME,11.900000000002464,0.2,-0.13445378151271167,-0.26050420168075283,-0.32352941176477334,-0.38655462184879397
CONTROL,2020-09-22 13:40:00,2020-09-22 13:45:00,2020-09-22 10:45:00,2020-09-22 14:59:00,1,1.17626,1.1741899999999998,1.1795720000000005,1.1751800000000001,TIME,20.700000000002383,0.3,-0.521739130434708,-0.5942028985506417,-0.6304347826086085,-0.6666666666665754
CONTROL,2020-09-22 15:00:00,2020-09-22 15:05:00,2020-09-22 12:05:00,2020-09-22 16:19:00,-1,1.17442,1.1761100000000002,1.1717159999999998,1.17591,TIME,16.900000000001913,0.2,-0.8816568047336228,-0.9704142011833169,-1.0147928994081639,-1.059171597633011
CONTROL,2020-09-23 11:55:00,2020-09-23 12:00:00,2020-09-23 09:00:00,2020-09-23 13:14:00,1,1.17042,1.1687999999999998,1.1730120000000004,1.17117,TIME,16.20000000000177,0.1,0.46296296296293,0.3703703703703475,0.3240740740740563,0.277777777777765
CONTROL,2020-09-23 13:10:00,2020-09-23 13:15:00,2020-09-23 10:15:00,2020-09-23 14:22:00,1,1.17117,1.1704317857142859,1.1723511428571427,1.1704317857142859,STOP,7.382142857141893,0.1,-1.0,-1.203193033381739,-1.3047895500726088,-1.4063860667634782
CONTROL,2020-09-23 14:25:00,2020-09-23 14:30:00,2020-09-23 11:30:00,2020-09-23 14:45:00,1,1.17061,1.1699017857142857,1.1717431428571428,1.1699017857142857,STOP,7.0821428571421485,0.2,-1.0,-1.211800302571882,-1.317700453857823,-1.423600605143764
CONTROL,2020-09-23 14:50:00,2020-09-23 14:55:00,2020-09-23 11:55:00,2020-09-23 16:09:00,-1,1.16959,1.17079,1.1676699999999998,1.16882,TIME,12.000000000000899,0.2,0.6416666666665665,0.5166666666665758,0.4541666666665805,0.39166666666658523
CONTROL,2020-09-23 16:15:00,2020-09-23 16:20:00,2020-09-23 13:20:00,2020-09-23 16:35:00,-1,1.16869,1.1696700000000002,1.1671219999999998,1.1696700000000002,STOP,9.80000000000203,0.2,-1.0,-1.1530612244897642,-1.2295918367346463,-1.3061224489795284
CONTROL,2020-09-24 11:00:00,2020-09-24 11:05:00,2020-09-24 08:05:00,2020-09-24 12:19:00,-1,1.1663999999999999,1.16741,1.1647839999999996,1.16523,TIME,10.100000000001774,0.3,1.1584158415838492,1.0099009900987268,0.9356435643561656,0.8613861386136044
CONTROL,2020-09-24 12:30:00,2020-09-24 12:35:00,2020-09-24 09:35:00,2020-09-24 13:49:00,-1,1.1638600000000001,1.1658000000000002,1.1607560000000001,1.16445,TIME,19.400000000000528,0.1,-0.30412371134013005,-0.3814432989689939,-0.42010309278342584,-0.4587628865978578
CONTROL,2020-09-24 13:55:00,2020-09-24 14:00:00,2020-09-24 11:00:00,2020-09-24 14:03:00,-1,1.16431,1.1651307142857141,1.1629968571428573,1.1651307142857141,STOP,8.207142857141747,0.1,-1.0,-1.1827676240209124,-1.2741514360313686,-1.3655352480418248
CONTROL,2020-09-24 15:40:00,2020-09-24 15:45:00,2020-09-24 12:45:00,2020-09-24 16:31:00,-1,1.1627,1.1649900000000002,1.159036,1.1649900000000002,STOP,22.900000000001253,0.3,-1.0,-1.06550218340611,-1.098253275109165,-1.1310043668122198
CONTROL,2020-09-24 17:45:00,2020-09-24 17:50:00,2020-09-24 14:50:00,2020-09-24 18:34:00,-1,1.16401,1.1653696428571427,1.1618345714285716,1.1653696428571427,STOP,13.5964285714274,0.1,-1.0,-1.1103230890465028,-1.1654846335697542,-1.2206461780930056
CONTROL,2020-09-25 10:55:00,2020-09-25 11:00:00,2020-09-25 08:00:00,2020-09-25 11:07:00,1,1.16767,1.1667453571428572,1.1691494285714283,1.1667453571428572,STOP,9.246428571427767,0.1,-1.0,-1.1622247972190176,-1.2433371958285264,-1.3244495944380352
CONTROL,2020-09-25 11:20:00,2020-09-25 11:25:00,2020-09-25 08:25:00,2020-09-25 12:39:00,-1,1.16619,1.16796,1.163358,1.16479,TIME,17.700000000000493,0.2,0.7909604519774174,0.7062146892655553,0.6638418079096243,0.6214689265536932
CONTROL,2020-09-25 12:35:00,2020-09-25 12:40:00,2020-09-25 09:40:00,2020-09-25 13:54:00,-1,1.16479,1.16561,1.163478,1.16462,TIME,8.20000000000043,0.1,0.2073170731707251,0.024390243902441988,-0.06707317073169958,-0.15853658536584112
CONTROL,2020-09-25 13:50:00,2020-09-25 13:55:00,2020-09-25 10:55:00,2020-09-25 14:04:00,-1,1.16462,1.1654546428571428,1.1632845714285713,1.1632845714285713,TARGET,8.346428571428532,0.2,1.6,1.4202824133504486,1.3304236200256727,1.240564826700897
CONTROL,2020-09-25 14:30:00,2020-09-25 14:35:00,2020-09-25 11:35:00,2020-09-25 15:49:00,-1,1.16353,1.1644482142857142,1.1620608571428572,1.1639599999999999,TIME,9.182142857142583,0.1,-0.46830027226753834,-0.6316608323608921,-0.713341112407569,-0.7950213924542459
CONTROL,2020-09-28 11:30:00,2020-09-28 11:35:00,2020-09-28 08:35:00,2020-09-28 12:49:00,1,1.1639,1.16259,1.1659959999999998,1.16465,TIME,13.099999999999223,0.1,0.5725190839695213,0.4580152671756214,0.4007633587786714,0.3435114503817215
CONTROL,2020-09-28 12:45:00,2020-09-28 12:50:00,2020-09-28 09:50:00,2020-09-28 13:14:00,1,1.16465,1.1640028571428571,1.1656854285714284,1.1656854285714284,TARGET,6.471428571428461,0.1,1.6,1.3682119205297976,1.2523178807946962,1.1364238410595948
CONTROL,2020-09-28 13:10:00,2020-09-28 13:15:00,2020-09-28 10:15:00,2020-09-28 14:29:00,1,1.16575,1.1641899999999998,1.1682460000000003,1.16588,TIME,15.600000000002279,0.1,0.08333333333329775,-0.012820512820534369,-0.060897435897450405,-0.10897435897436648
CONTROL,2020-09-28 14:25:00,2020-09-28 14:30:00,2020-09-28 11:30:00,2020-09-28 14:35:00,1,1.16588,1.1652328571428572,1.1669154285714285,1.1669154285714285,TARGET,6.471428571428461,0.3,1.6,1.3682119205297976,1.2523178807946962,1.1364238410595948
CONTROL,2020-09-28 14:50:00,2020-09-28 14:55:00,2020-09-28 11:55:00,2020-09-28 16:09:00,1,1.16724,1.16583,1.1694960000000003,1.16648,TIME,14.100000000001334,0.2,-0.5390070921985972,-0.6453900709219914,-0.6985815602836885,-0.7517730496453856
CONTROL,2020-09-29 11:05:00,2020-09-29 11:10:00,2020-09-29 08:10:00,2020-09-29 11:46:00,-1,1.16672,1.16836,1.1640959999999998,1.16836,STOP,16.40000000000086,0.3,-1.0,-1.0914634146341415,-1.1371951219512124,-1.182926829268283
CONTROL,2020-09-29 11:50:00,2020-09-29 11:55:00,2020-09-29 08:55:00,2020-09-29 12:07:00,1,1.16808,1.16727,1.169376,1.169376,TARGET,8.099999999999774,0.1,1.6,1.4148148148148096,1.3222222222222146,1.2296296296296194
CONTROL,2020-09-29 12:20:00,2020-09-29 12:25:00,2020-09-29 09:25:00,2020-09-29 13:39:00,1,1.16909,1.16803,1.170786,1.16835,TIME,10.600000000000609,0.2,-0.6981132075470947,-0.8396226415093507,-0.9103773584904787,-0.9811320754716067
CONTROL,2020-09-29 13:45:00,2020-09-29 13:50:00,2020-09-29 10:50:00,2020-09-29 13:58:00,1,1.16842,1.1678435714285715,1.1693422857142857,1.1693422857142857,TARGET,5.764285714284778,0.1,1.6,1.3397769516728202,1.2096654275092305,1.0795539033456405
CONTROL,2020-09-29 14:30:00,2020-09-29 14:35:00,2020-09-29 11:35:00,2020-09-29 15:41:00,1,1.17042,1.1695285714285715,1.1718462857142857,1.1695285714285715,STOP,8.91428571428543,0.2,-1.0,-1.1682692307692362,-1.2524038461538542,-1.3365384615384723
CONTROL,2020-09-30 10:55:00,2020-09-30 11:00:00,2020-09-30 08:00:00,2020-09-30 11:42:00,1,1.17328,1.1721,1.1751680000000004,1.1721,STOP,11.800000000001809,0.3,-1.0,-1.1271186440677772,-1.1906779661016658,-1.2542372881355544
CONTROL,2020-09-30 11:40:00,2020-09-30 11:45:00,2020-09-30 08:45:00,2020-09-30 12:29:00,-1,1.17168,1.1730600000000002,1.1694719999999998,1.1694719999999998,TARGET,13.800000000001589,0.2,1.6,1.4913043478260997,1.4369565217391493,1.382608695652199
CONTROL,2020-09-30 12:25:00,2020-09-30 12:30:00,2020-09-30 09:30:00,2020-09-30 13:21:00,-1,1.16967,1.17107,1.16743,1.17107,STOP,14.000000000000679,0.1,-1.0,-1.1071428571428519,-1.160714285714278,-1.214285714285704
CONTROL,2020-09-30 13:25:00,2020-09-30 13:30:00,2020-09-30 10:30:00,2020-09-30 13:36:00,-1,1.1706,1.1713875,1.1693400000000003,1.1713875,STOP,7.87499999999941,0.2,-1.0,-1.1904761904762047,-1.2857142857143071,-1.3809523809524094
CONTROL,2020-09-30 13:55:00,2020-09-30 14:00:00,2020-09-30 11:00:00,2020-09-30 15:14:00,-1,1.17102,1.1719300000000001,1.1695639999999996,1.17075,TIME,9.100000000001884,0.2,0.296703296703227,0.1318681318680963,0.04945054945053093,-0.032967032967034404
CONTROL,2020-10-01 10:55:00,2020-10-01 11:00:00,2020-10-01 08:00:00,2020-10-01 11:32:00,1,1.17361,1.17224,1.1758020000000002,1.17224,STOP,13.700000000000934,0.2,-1.0,-1.109489051094883,-1.1642335766423246,-1.218978102189766
CONTROL,2020-10-01 11:30:00,2020-10-01 11:35:00,2020-10-01 08:35:00,2020-10-01 12:49:00,-1,1.17254,1.1743100000000002,1.1697079999999995,1.17377,TIME,17.700000000002714,0.1,-0.694915254237218,-0.7796610169490694,-0.8220338983049951,-0.8644067796609208
CONTROL,2020-10-01 12:50:00,2020-10-01 12:55:00,2020-10-01 09:55:00,2020-10-01 14:09:00,1,1.17397,1.1727899999999998,1.1758580000000003,1.17472,TIME,11.800000000001809,0.1,0.6355932203389097,0.5084745762711327,0.4449152542372441,0.3813559322033555
CONTROL,2020-10-01 14:25:00,2020-10-01 14:30:00,2020-10-01 11:30:00,2020-10-01 15:44:00,1,1.17545,1.17407,1.1776580000000003,1.17617,TIME,13.800000000001589,0.3,0.5217391304346007,0.4130434782607002,0.35869565217374993,0.30434782608679967
