position_id,symbol,account_currency,round_turn_account_per_lot,source_kind
714,USDJPY,USD,4.00000000,strategy_tester_simulation
716,USDJPY,USD,4.00000000,strategy_tester_simulation
718,USDJPY,USD,4.00000000,strategy_tester_simulation
72,USDJPY,USD,4.00000000,strategy_tester_simulation
720,USDJPY,USD,4.00000000,strategy_tester_simulation
722,USDJPY,USD,4.00000000,strategy_tester_simulation
724,USDJPY,USD,4.00000000,strategy_tester_simulation
726,USDJPY,USD,4.00000000,strategy_tester_simulation
728,USDJPY,USD,4.00000000,strategy_tester_simulation
730,USDJPY,USD,4.00000000,strategy_tester_simulation
732,USDJPY,USD,4.00000000,strategy_tester_simulation
734,USDJPY,USD,4.00000000,strategy_tester_simulation
736,USDJPY,USD,4.00000000,strategy_tester_simulation
738,USDJPY,USD,4.00000000,strategy_tester_simulation
74,USDJPY,USD,4.00000000,strategy_tester_simulation
740,USDJPY,USD,4.00000000,strategy_tester_simulation
742,USDJPY,USD,4.00000000,strategy_tester_simulation
744,USDJPY,USD,4.00000000,strategy_tester_simulation
746,USDJPY,USD,4.00000000,strategy_tester_simulation
748,USDJPY,USD,4.00000000,strategy_tester_simulation
750,USDJPY,USD,4.00000000,strategy_tester_simulation
752,USDJPY,USD,4.00000000,strategy_tester_simulation
754,USDJPY,USD,4.00000000,strategy_tester_simulation
756,USDJPY,USD,4.00000000,strategy_tester_simulation
758,USDJPY,USD,4.00000000,strategy_tester_simulation
76,USDJPY,USD,4.00000000,strategy_tester_simulation
760,USDJPY,USD,4.00000000,strategy_tester_simulation
762,USDJPY,USD,4.00000000,strategy_tester_simulation
764,USDJPY,USD,4.00000000,strategy_tester_simulation
766,USDJPY,USD,4.00000000,strategy_tester_simulation
768,USDJPY,USD,4.00000000,strategy_tester_simulation
770,USDJPY,USD,4.00000000,strategy_tester_simulation
772,USDJPY,USD,4.00000000,strategy_tester_simulation
774,USDJPY,USD,4.00000000,strategy_tester_simulation
776,USDJPY,USD,4.00000000,strategy_tester_simulation
778,USDJPY,USD,4.00000000,strategy_tester_simulation
78,USDJPY,USD,4.00000000,strategy_tester_simulation
780,USDJPY,USD,4.00000000,strategy_tester_simulation
782,USDJPY,USD,4.00000000,strategy_tester_simulation
784,USDJPY,USD,4.00000000,strategy_tester_simulation
786,USDJPY,USD,4.00000000,strategy_tester_simulation
788,USDJPY,USD,4.00000000,strategy_tester_simulation
790,USDJPY,USD,4.00000000,strategy_tester_simulation
792,USDJPY,USD,4.00000000,strategy_tester_simulation
794,USDJPY,USD,4.00000000,strategy_tester_simulation
796,USDJPY,USD,4.00000000,strategy_tester_simulation
798,USDJPY,USD,4.00000000,strategy_tester_simulation
8,USDJPY,USD,4.00000000,strategy_tester_simulation
80,USDJPY,USD,4.00000000,strategy_tester_simulation
800,USDJPY,USD,4.00000000,strategy_tester_simulation
802,USDJPY,USD,4.00000000,strategy_tester_simulation
804,USDJPY,USD,4.00000000,strategy_tester_simulation
806,USDJPY,USD,4.00000000,strategy_tester_simulation
808,USDJPY,USD,4.00000000,strategy_tester_simulation
810,USDJPY,USD,4.00000000,strategy_tester_simulation
812,USDJPY,USD,4.00000000,strategy_tester_simulation
814,USDJPY,USD,4.00000000,strategy_tester_simulation
816,USDJPY,USD,4.00000000,strategy_tester_simulation
818,USDJPY,USD,4.00000000,strategy_tester_simulation
82,USDJPY,USD,4.00000000,strategy_tester_simulation
820,USDJPY,USD,4.00000000,strategy_tester_simulation
822,USDJPY,USD,4.00000000,strategy_tester_simulation
824,USDJPY,USD,4.00000000,strategy_tester_simulation
826,USDJPY,USD,4.00000000,strategy_tester_simulation
828,USDJPY,USD,4.00000000,strategy_tester_simulation
830,USDJPY,USD,4.00000000,strategy_tester_simulation
832,USDJPY,USD,4.00000000,strategy_tester_simulation
834,USDJPY,USD,4.00000000,strategy_tester_simulation
836,USDJPY,USD,4.00000000,strategy_tester_simulation
838,USDJPY,USD,4.00000000,strategy_tester_simulation
84,USDJPY,USD,4.00000000,strategy_tester_simulation
840,USDJPY,USD,4.00000000,strategy_tester_simulation
842,USDJPY,USD,4.00000000,strategy_tester_simulation
844,USDJPY,USD,4.00000000,strategy_tester_simulation
846,USDJPY,USD,4.00000000,strategy_tester_simulation
