arm,date,window,direction,entry,exit,reason,r_pips,gross_r,net_r_x1,net_r_x1_5,net_r_x2
book_nostop,2020-03-04,07-11,-1,1.11532,1.11364,WINDOW_END,36.4,0.4620,0.4207,0.4001,0.3795
book_nostop,2020-03-04,13-17,1,1.11114,1.11291,WINDOW_END,42.0,0.4217,0.3860,0.3681,0.3503
book_nostop,2020-03-05,07-11,-1,1.11326,1.11700,WINDOW_END,26.3,-1.4227,-1.4797,-1.5082,-1.5368
book_nostop,2020-03-05,13-17,1,1.11883,1.12016,WINDOW_END,33.9,0.3922,0.3480,0.3258,0.3037
book_nostop,2020-03-06,07-11,-1,1.12278,1.13163,WINDOW_END,35.3,-2.5087,-2.5512,-2.5725,-2.5937
book_nostop,2020-03-06,13-17,1,1.13161,1.13192,WINDOW_END,44.0,0.0705,0.0364,0.0193,0.0023
book_nostop,2020-03-09,07-11,-1,1.13996,1.14236,WINDOW_END,81.9,-0.2931,-0.3114,-0.3206,-0.3297
book_nostop,2020-03-09,13-17,1,1.14352,1.14703,WINDOW_END,83.8,0.4188,0.4009,0.3920,0.3830
book_nostop,2020-03-10,07-11,-1,1.13399,1.13526,WINDOW_END,77.0,-0.1649,-0.1843,-0.1941,-0.2038
book_nostop,2020-03-10,13-17,1,1.13795,1.13056,WINDOW_END,72.6,-1.0181,-1.0388,-1.0491,-1.0595
book_nostop,2020-03-11,07-11,-1,1.13632,1.13268,WINDOW_END,53.3,0.6826,0.6544,0.6404,0.6263
book_nostop,2020-03-11,13-17,1,1.13390,1.12685,WINDOW_END,53.2,-1.3256,-1.3538,-1.3679,-1.3820
book_nostop,2020-03-12,07-11,-1,1.12926,1.12334,WINDOW_END,45.7,1.2966,1.2637,1.2473,1.2309
book_nostop,2020-03-12,13-17,1,1.12151,1.11459,WINDOW_END,64.4,-1.0746,-1.0979,-1.1095,-1.1212
book_nostop,2020-03-13,07-11,-1,1.11982,1.11589,WINDOW_END,70.4,0.5582,0.5369,0.5263,0.5156
book_nostop,2020-03-13,13-17,1,1.11098,1.10804,WINDOW_END,77.4,-0.3799,-0.3993,-0.4090,-0.4187
book_nostop,2020-03-16,07-11,-1,1.11394,1.11651,WINDOW_END,79.0,-0.3255,-0.3444,-0.3539,-0.3634
book_nostop,2020-03-16,13-17,1,1.11663,1.11611,WINDOW_END,87.2,-0.0597,-0.0769,-0.0855,-0.0941
book_nostop,2020-03-17,07-11,-1,1.11601,1.10279,WINDOW_END,54.7,2.4189,2.3915,2.3777,2.3640
book_nostop,2020-03-17,13-17,1,1.09882,1.09661,WINDOW_END,65.2,-0.3389,-0.3619,-0.3734,-0.3849
book_nostop,2020-03-18,07-11,-1,1.10035,1.10000,WINDOW_END,52.6,0.0665,0.0380,0.0238,0.0095
book_nostop,2020-03-18,13-17,1,1.09301,1.08091,WINDOW_END,64.3,-1.8830,-1.9064,-1.9180,-1.9297
book_nostop,2020-03-19,07-11,-1,1.09241,1.07824,WINDOW_END,72.8,1.9470,1.9264,1.9161,1.9058
book_nostop,2020-03-19,13-17,1,1.07986,1.06628,WINDOW_END,100.8,-1.3471,-1.3620,-1.3694,-1.3768
book_nostop,2020-03-20,07-11,-1,1.07590,1.07367,WINDOW_END,83.7,0.2664,0.2485,0.2396,0.2306
book_nostop,2020-03-20,13-17,1,1.07092,1.06605,WINDOW_END,95.8,-0.5084,-0.5241,-0.5319,-0.5398
book_nostop,2020-03-23,07-11,-1,1.07476,1.06914,WINDOW_END,85.1,0.6605,0.6429,0.6341,0.6252
book_nostop,2020-03-23,13-17,1,1.07787,1.07497,WINDOW_END,92.3,-0.3143,-0.3306,-0.3387,-0.3468
book_nostop,2020-03-24,07-11,-1,1.08347,1.08814,WINDOW_END,79.4,-0.5885,-0.6074,-0.6169,-0.6263
book_nostop,2020-03-24,13-17,1,1.08221,1.07903,WINDOW_END,80.3,-0.3961,-0.4148,-0.4241,-0.4335
book_nostop,2020-03-25,07-11,-1,1.08162,1.08058,WINDOW_END,61.4,0.1695,0.1451,0.1328,0.1206
book_nostop,2020-03-25,13-17,1,1.08199,1.08497,WINDOW_END,63.4,0.4703,0.4466,0.4348,0.4229
book_nostop,2020-03-26,07-11,-1,1.09005,1.09534,WINDOW_END,49.4,-1.0703,-1.1006,-1.1158,-1.1310
book_nostop,2020-03-26,13-17,1,1.09721,1.10432,WINDOW_END,53.5,1.3285,1.3004,1.2864,1.2724
book_nostop,2020-03-27,07-11,-1,1.10473,1.10157,WINDOW_END,53.8,0.5875,0.5596,0.5457,0.5317
book_nostop,2020-03-27,13-17,1,1.09858,1.10778,WINDOW_END,58.6,1.5693,1.5438,1.5310,1.5182
book_nostop,2020-03-30,07-11,-1,1.10619,1.10674,WINDOW_END,60.0,-0.0917,-0.1167,-0.1292,-0.1417
book_nostop,2020-03-30,13-17,1,1.10152,1.10194,WINDOW_END,59.9,0.0701,0.0451,0.0325,0.0200
book_nostop,2020-03-31,07-11,-1,1.10013,1.09487,WINDOW_END,49.8,1.0560,1.0259,1.0108,0.9957
book_nostop,2020-03-31,13-17,1,1.09718,1.09708,WINDOW_END,52.0,-0.0192,-0.0481,-0.0625,-0.0769
book_nostop,2020-04-01,07-11,-1,1.09829,1.09426,WINDOW_END,51.6,0.7811,0.7521,0.7375,0.7230
book_nostop,2020-04-01,13-17,1,1.09297,1.09250,WINDOW_END,53.0,-0.0887,-0.1170,-0.1311,-0.1453
book_nostop,2020-04-02,07-11,-1,1.09363,1.09199,WINDOW_END,40.2,0.4078,0.3705,0.3519,0.3332
book_nostop,2020-04-02,13-17,1,1.08794,1.08415,WINDOW_END,44.2,-0.8567,-0.8906,-0.9076,-0.9245
book_nostop,2020-04-03,07-11,-1,1.08275,1.08010,WINDOW_END,39.3,0.6743,0.6361,0.6171,0.5980
book_nostop,2020-04-03,13-17,1,1.07762,1.07867,WINDOW_END,43.6,0.2407,0.2063,0.1891,0.1719
book_nostop,2020-04-06,07-11,-1,1.08097,1.08003,WINDOW_END,37.6,0.2502,0.2103,0.1903,0.1703
book_nostop,2020-04-06,13-17,1,1.07918,1.08018,WINDOW_END,42.1,0.2377,0.2021,0.1842,0.1664
book_nostop,2020-04-07,07-11,-1,1.08588,1.08779,WINDOW_END,37.3,-0.5116,-0.5518,-0.5719,-0.5920
book_nostop,2020-04-07,13-17,1,1.09049,1.08961,WINDOW_END,43.2,-0.2038,-0.2385,-0.2559,-0.2733
book_nostop,2020-04-08,07-11,-1,1.08570,1.08714,WINDOW_END,39.6,-0.3641,-0.4020,-0.4210,-0.4399
book_nostop,2020-04-08,13-17,1,1.08726,1.08634,WINDOW_END,39.2,-0.2350,-0.2733,-0.2925,-0.3116
book_nostop,2020-04-09,07-11,-1,1.08601,1.08598,WINDOW_END,30.4,0.0099,-0.0395,-0.0642,-0.0889
book_nostop,2020-04-09,13-17,1,1.09043,1.09359,WINDOW_END,39.1,0.8073,0.7689,0.7498,0.7306
book_nostop,2020-04-10,07-11,-1,1.09473,1.09410,WINDOW_END,31.2,0.2016,0.1536,0.1296,0.1056
book_nostop,2020-04-10,13-17,1,1.09426,1.09477,WINDOW_END,26.4,0.1935,0.1366,0.1081,0.0797
book_nostop,2020-04-13,07-11,-1,1.09620,1.09139,WINDOW_END,23.0,2.0897,2.0245,1.9920,1.9594
book_nostop,2020-04-13,13-17,1,1.09224,1.09168,WINDOW_END,29.5,-0.1896,-0.2404,-0.2658,-0.2912
book_nostop,2020-04-14,07-11,-1,1.09287,1.09434,WINDOW_END,26.7,-0.5505,-0.6067,-0.6348,-0.6629
book_nostop,2020-04-14,13-17,1,1.09708,1.09650,WINDOW_END,32.3,-0.1796,-0.2261,-0.2493,-0.2726
book_nostop,2020-04-15,07-11,-1,1.09583,1.09076,WINDOW_END,23.5,2.1559,2.0921,2.0602,2.0283
book_nostop,2020-04-15,13-17,1,1.08603,1.09169,WINDOW_END,37.1,1.5267,1.4863,1.4660,1.4458
book_nostop,2020-04-16,07-11,-1,1.08843,1.08790,WINDOW_END,34.1,0.1556,0.1115,0.0895,0.0675
book_nostop,2020-04-16,13-17,1,1.08892,1.08332,WINDOW_END,39.5,-1.4191,-1.4571,-1.4761,-1.4951
book_nostop,2020-04-17,07-11,-1,1.08539,1.08358,WINDOW_END,33.9,0.5333,0.4891,0.4670,0.4449
book_nostop,2020-04-17,13-17,1,1.08643,1.08668,WINDOW_END,38.9,0.0643,0.0257,0.0064,-0.0129
book_nostop,2020-04-20,07-11,-1,1.08554,1.08635,WINDOW_END,29.6,-0.2738,-0.3245,-0.3498,-0.3752
book_nostop,2020-04-20,13-17,1,1.08626,1.08701,WINDOW_END,32.7,0.2293,0.1835,0.1605,0.1376
