sample_id,reference_timestamp,future_timestamp,symbol,side,reference_side,reference_price,future_quote_price,pip_size,latency_ms,actual_delay_ms
Q000048-BUY,2026-07-14T16:49:34.499,2026-07-14T16:49:35.615,XAUUSD,BUY,ask,4081.61000000,4081.66000000,0.01000000,1000,1116
Q000048-SELL,2026-07-14T16:49:34.499,2026-07-14T16:49:35.615,XAUUSD,SELL,bid,4081.09000000,4081.14000000,0.01000000,1000,1116
Q000049-BUY,2026-07-14T16:49:35.615,2026-07-14T16:49:36.701,XAUUSD,BUY,ask,4081.66000000,4081.90000000,0.01000000,1000,1086
Q000049-SELL,2026-07-14T16:49:35.615,2026-07-14T16:49:36.701,XAUUSD,SELL,bid,4081.14000000,4081.32000000,0.01000000,1000,1086
Q000050-BUY,2026-07-14T16:49:36.701,2026-07-14T16:49:37.732,XAUUSD,BUY,ask,4081.90000000,4081.79000000,0.01000000,1000,1031
Q000050-SELL,2026-07-14T16:49:36.701,2026-07-14T16:49:37.732,XAUUSD,SELL,bid,4081.32000000,4081.23000000,0.01000000,1000,1031
Q000051-BUY,2026-07-14T16:49:37.732,2026-07-14T16:49:38.889,XAUUSD,BUY,ask,4081.79000000,4081.14000000,0.01000000,1000,1157
Q000051-SELL,2026-07-14T16:49:37.732,2026-07-14T16:49:38.889,XAUUSD,SELL,bid,4081.23000000,4080.62000000,0.01000000,1000,1157
Q000052-BUY,2026-07-14T16:49:38.889,2026-07-14T16:49:39.964,XAUUSD,BUY,ask,4081.14000000,4080.89000000,0.01000000,1000,1075
Q000052-SELL,2026-07-14T16:49:38.889,2026-07-14T16:49:39.964,XAUUSD,SELL,bid,4080.62000000,4080.37000000,0.01000000,1000,1075
Q000053-BUY,2026-07-14T16:49:39.964,2026-07-14T16:49:41.042,XAUUSD,BUY,ask,4080.89000000,4081.06000000,0.01000000,1000,1078
Q000053-SELL,2026-07-14T16:49:39.964,2026-07-14T16:49:41.042,XAUUSD,SELL,bid,4080.37000000,4080.54000000,0.01000000,1000,1078
